,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_ident,AcidoCitrico_raiz4,Azucar_ident,CloruroSodico_ident,Densidad_cuarta,pH_ident,Sulfatos_ident,Alcohol_raiz4,CalifProductor_ident,PrecioBotella_raiz4,aleatorio_log,aleatorio2_log,Compra
1440,-1.15,0.37,14.3,0.089,0.9978,1.16,0.38,9.0,3,4.44,M,**,1.0,6.666666666666667,0.9195984818517358,0.5057913666245488,1.1692275860307315,1.3305780672605896,3.333077121230629,3.1969434717342122,109.55760690014986,0.0001,2.9168042759708914,1.2664525200794141,2.2895803629984623,1.2354259881779883,1.1558412171471746,0.5613953943963923,1
1441,0.52,-1.11,2.5,0.091,0.9976,3.01,1.21,10.7,4,2.76,B,Desc,3.0,0.0,0.6270681791487013,0.8014295343755256,3.3386087734433114,1.0833238272068093,2.982237424258984,3.203261344207995,108.50635641777868,2.7857020712207468,3.8134207756212026,1.3224326374620365,3.0527404839979497,1.0448639321952506,0.7728850568095305,1.021652947952463,0
1442,0.46,0.24,16.3,0.051,0.95441,1.47,1.13,10.5,2,2.49,B,****,3.0,0.0,0.5745893450157262,0.05375733825595652,3.260666934374596,1.3138869179151011,3.392541476649552,3.0769038947323346,5.704414349546471,0.46687656328563887,3.726999908185028,1.3162094572991958,1.5264202419989747,1.0022585938311905,0.6854640552845986,-1.6799015357198994,1
1443,1.23,0.31,31.6,-0.288,0.95372,3.03,-0.7,18.0,3,2.82,R,***,1.0,6.666666666666667,0.7016877250062303,0.43045303823122616,4.260920535756444,1.3229529095009709,3.8474437956043124,2.0060245104261116,5.317889877507877,2.815816688206917,1.7501225655825348,1.5060670294972007,2.2895803629984623,1.0536566626492225,0.8853430886196599,0.40011658727398164,1
1444,0.39,1.06,38.0,0.579,0.97257,3.28,1.63,12.7,1,1.11,M,**,2.0,0.0,0.1406905597863617,0.18920206188255817,3.169734788794428,1.410099372543364,4.037729732944865,4.744822227811053,25.751483573315326,3.192249400534045,4.267130329661119,1.3803142952447023,0.7632601209994871,0.5225962583943126,-0.7224150826014922,-0.4218442262182162,1
1445,0.4,0.49,1.1,0.543,0.9929,3.01,0.42,9.3,3,2.2,M,Desc,3.0,0.0,0.9902434149505117,0.49499883172540127,3.1827250953058805,1.3454467024700754,2.940612375465738,4.631100523282958,85.90718909347048,2.7857020712207468,2.960014709688979,1.276876476454989,2.2895803629984623,0.9494697515959023,1.2298662224247776,0.539827431760929,0
1446,0.33,1.13,8.7,0.099,0.99034,2.64,0.57,9.5,3,1.74,R,Desc,2.0,0.0,0.17162659961107318,0.721284685148455,3.0917929497257126,1.4174519106974828,3.166576926057645,3.2285328341031274,75.19482369628923,2.228581656976598,3.122053836131806,1.283686471673138,2.2895803629984623,0.841399125478458,-0.5234689964133753,0.9162926995726672,0
1447,0.78,-0.54,-53.4,0.181,0.9978,2.94,0.46,9.6,4,1.77,M,Desc,3.0,6.666666666666667,0.9926108337213088,0.5983159741380133,3.676356742741078,1.197161458029815,1.3202086903000885,3.487565605528231,109.55760690014986,2.680300911769151,3.0032251434070663,1.2870512171332253,3.0527404839979497,0.8497985067877184,1.2322544661212396,0.7293837428894342,0
1448,0.17,-1.29,56.4,0.057,0.99425,3.91,-1.24,10.7,2,1.6,M,*,1.0,6.666666666666667,0.36359125748958276,0.38059533235955334,2.8839480455424713,1.0386082424610084,4.584801802798956,3.0958575121536835,91.99698151007827,4.140859835598407,1.1667817103883564,1.3224326374620365,1.5264202419989747,0.7984302699833709,0.2276908428655751,0.27702140263175234,1
1449,-1.14,0.18,5.1,0.371,1.01421,2.67,1.15,9.2,2,2.11,R,*,2.0,0.0,0.38261909064042765,0.15351751067013042,1.1822178925421842,1.3059638887850258,3.0595410863035837,4.087763490537618,225.32010469787613,2.273753582455853,3.7486051250440715,1.2734302149449546,1.5264202419989747,0.9311457167353278,0.27872051248384294,-0.6308194878428314,1
1450,0.21,-0.48,8.9,-0.567,0.99215,3.17,1.25,10.8,3,1.53,B,Desc,1.0,6.666666666666667,0.10914431661026536,0.5129758242919007,2.9359092715882817,1.2074086456642679,3.1725233615995374,1.124681300333379,82.65750306930305,3.0266190071101087,3.85663120933929,1.3255115629543157,2.2895803629984623,0.7740547442652487,-0.9766080971741332,0.5754992686758801,0
1451,0.23,-2.27,0.9,0.478,1.01891,3.16,0.14,12.2,1,1.25,M,*,2.0,0.0,0.5082124999541221,0.13611367198653668,2.9618898846111867,0.1,2.9346659399238457,4.42576966788501,271.0143128670689,3.011561698617024,2.657541673662368,1.366523598088111,0.7632601209994871,0.6415368087490592,0.5626748281688495,-0.751126371376154,1
1452,-0.63,0.47,-2.0,-0.048,1.00009,4.02,0.56,11.6,4,1.85,R,Desc,2.0,0.0,0.7216915450464976,0.2313909469893789,1.8447235246262652,1.3430027222947416,2.8484426245664074,2.7641692072800748,122.14674002021907,4.306490229022343,3.1112512277022843,1.3494035130861772,3.0527404839979497,0.8710559553064019,0.9134582294261585,-0.22057121432867408,0
1453,-1.12,-1.08,-43.6,-0.093,0.97248,2.73,1.51,11.5,2,1.3,R,**,3.0,0.0,0.4546796554577063,0.9855109612620974,1.208198505565089,1.0902606549718872,1.6115840318528107,2.6220170766199566,25.591585418898262,2.3640974334143636,4.137499028506857,1.3464859550832595,1.5264202419989747,0.6714384500909786,0.45133434690594104,1.2284112783242436,1
1454,0.31,0.73,14.35,0.46,0.95984,1.94,0.88,13.0,5,1.29,R,**,2.0,0.0,0.10596439023625559,0.26753415175803197,3.065812336702807,1.3737866025161503,3.3345637301161024,4.368908815620963,9.52800963067566,1.1745700624606394,3.456934697446983,1.3883943082366708,3.8159006049974367,0.6657746200664787,-1.0062163257697645,-0.07544487036934182,1
1455,0.74,-0.97,5.1,-0.163,0.9945,3.92,0.28,9.5,2,1.04,R,Desc,3.0,0.0,0.9883950151602703,0.5360994651397846,3.624395516695268,1.114625019343727,3.0595410863035837,2.400891540037551,93.15931465629377,4.155917144091492,2.8087781916756733,1.283686471673138,1.5264202419989747,0.40605752594820366,1.2279975900327644,0.6195885078049832,0
1456,1.43,1.37,37.1,1.027,0.95075,3.26,0.69,7.7,3,1.85,B,*,2.0,0.0,0.2193416550332643,0.5136191430817565,4.520726665985495,1.441829055148543,4.01097077300635,6.160025661938451,3.873563370486784,3.1621347835478746,3.251685137286068,1.2180123140343508,2.2895803629984623,0.8710559553064019,-0.27797387003658425,0.576752523794567,1
1457,1.6,-1.48,2.7,-0.4,0.9932,4.16,3.38,15.0,1,1.51,M,Desc,1.0,0.0,0.4503972867000544,0.24950597969678467,4.741561876680189,0.9841340605323549,2.988183859800876,1.652223651894262,87.23353129795515,4.5172925479255355,6.157586804827437,1.4389622863411078,0.7632601209994871,0.7666487633602052,0.4418682196492591,-0.1452035766898113,1
1458,-1.05,0.22,1.3,0.049,1.032,4.21,0.43,14.2,1,1.0,R,***,2.0,0.0,0.18350016458564244,0.3476493322187828,1.2991306511452574,1.3112618444695807,2.9465588110076304,3.0705860222585515,435.10866946170205,4.59257909039096,2.9708173181185007,1.4193804714536342,0.7632601209994871,0.1,-0.45651936848985114,0.18648421768875978,1
1459,0.28,-0.48,-47.3,0.498,0.9896,3.2,1.04,12.8,1,5.37,R,***,2.0,0.0,0.33208531909932515,0.8190379721844112,3.0268414171684497,1.2074086456642679,1.5015749743278035,4.488948392622841,72.29410886405935,3.0717909325893644,3.6297764323193316,1.383023388516663,0.7632601209994871,1.3115851460160963,0.13701422461402735,1.0433857835535978,1
1460,0.335,0.14,1.3,0.627,0.99212,3.23,0.46,10.8,0,2.89,M,*,1.0,0.0,0.4476293922975787,0.8903604109352597,3.0982881029814386,1.3006006596123134,2.9465588110076304,4.896451167181846,82.52946370005621,3.1169628580686197,3.0032251434070663,1.3255115629543157,0.0001,1.0636442471121323,0.4357017969379935,1.1268796308904279,1
1461,-0.19,0.22,-97.8,0.048,1.03545,2.64,1.89,10.1,2,1.08,R,*,2.0,0.0,0.3620918667577234,0.2410500830025335,2.4162970111301787,1.3112618444695807,0.0001,3.06742708602166,488.61394334136935,2.228581656976598,4.547998148828686,1.3034913962715793,1.5264202419989747,0.4826643191617528,0.22355681213617354,-0.1796787969282893,1
1462,0.23,0.3,6.95,0.044,0.99339,3.6,0.56,10.6,2,2.49,M,*,1.0,0.0,0.6342652008363685,0.800580848329914,2.9618898846111867,1.321669152862328,3.1145456150660875,3.054791341074094,88.08145378387437,3.674083272312769,3.1112512277022843,1.3193320551796552,1.5264202419989747,1.0022585938311905,0.7842995983568831,1.0205934492055146,1
1463,0.23,-0.9,-44.5,-0.529,0.96511,3.22,0.35,17.1,3,5.42,M,Desc,1.0,0.0,0.9988525669144959,0.09481956193734375,2.9618898846111867,1.1293348533967282,1.5848250719142953,1.2447208773352565,14.822900339709868,3.1019055495755348,2.8843964506823263,1.486877924328579,2.2895803629984623,1.3153207036750196,1.238523897534791,-1.1125741813544723,1
1464,0.76,-0.9,1.6,-0.107,1.03642,3.17,-0.47,17.6,2,1.95,B,***,3.0,6.666666666666667,0.5794145348777486,0.3116922816266766,3.650376129718173,1.1293348533967282,2.9554784643204686,2.5777919693034756,504.50818777258263,3.0266190071101087,1.9985825594615367,1.4976295126211079,1.5264202419989747,0.8956126909045615,0.693828745957544,0.07731326637539507,1
1465,0.31,0.34,55.1,0.585,0.99243,3.3,0.43,13.6,2,1.79,B,**,3.0,6.666666666666667,0.2249711135014537,0.21976825432549463,3.065812336702807,1.3267819217758923,4.546149971776656,4.763775845232402,83.8597342048753,3.2223640175202153,2.9708173181185007,1.4041437936360153,1.5264202419989747,0.8552626926270734,-0.25261572848314257,-0.2721015306672507,1
1466,-1.11,1.75,-13.9,0.061,1.03803,3.08,0.28,9.4,4,2.12,M,*,3.0,0.0,0.8855041212823822,0.15003277528951697,1.2211888120765417,1.4780689808794165,2.494629709823816,3.10849325710125,531.7414092686986,2.891103230672343,2.8087781916756733,1.280295057605777,3.0527404839979497,0.9332355666227752,1.1180550551110928,-0.6537771927438334,1
1467,1.56,0.23,7.7,0.037,0.99021,4.49,-0.44,6.4,1,3.71,R,Desc,2.0,0.0,0.7501270758558224,0.672207343070233,4.689600650634379,1.3125763499368377,3.1368447483481834,3.032678787415853,74.67902870021,5.014183728197344,2.0309903847501025,1.1629873563645001,0.7632601209994871,1.1639134862519833,0.9521107237415397,0.8458277457664264,1
1468,2.01,0.55,25.6,0.037,0.99184,3.26,0.38,10.7,1,2.14,R,*,1.0,0.0,0.7981659030892706,0.8100045753078101,5.2741644436497435,1.352699827639154,3.6690507293475436,3.032678787415853,81.34159013201054,3.1621347835478746,2.9168042759708914,1.3224326374620365,0.7632601209994871,0.9373736430427867,1.0141963217027068,1.0322955172506187,0
1469,0.43,1.37,50.1,0.07,0.9972,3.21,-0.66,11.0,7,2.01,M,Desc,3.0,0.0,0.4425277167316096,0.3615090505960149,3.221696014840238,1.441829055148543,4.397489083229349,3.1369236832332734,106.42656968473372,3.0868482410824494,1.793332999300622,1.3316058335890684,5.342220846996412,0.909428747982014,0.424235483192802,0.22557468636801953,0
1470,0.22,-1.22,-29.3,0.642,1.04558,3.25,-1.2,10.2,3,3.62,R,***,3.0,0.0,0.181433725117765,0.5267039431639209,2.9488995780997342,1.0566762557956337,2.03675417309811,4.943835210735219,674.4363920310142,3.14707747505479,1.2099921441064436,1.3067058384602515,2.2895803629984623,1.1541278040417364,-0.4678535919936935,0.6019081025996478,1
1471,0.29,0.29,1.5,-0.352,1.02857,3.17,2.31,12.8,2,1.38,R,**,3.0,6.666666666666667,0.02991945324606815,0.826819993989387,3.039831723679902,1.3203816444904557,2.9525052465495225,1.8038525912650545,386.3943170483498,3.0266190071101087,5.001707702868602,1.383023388516663,1.5264202419989747,0.7122960668964691,-2.2743335973407044,1.052842106580788,1
1472,-0.32,-0.97,64.9,-0.241,0.98111,3.97,-0.35,10.7,2,1.6,B,****,1.0,6.666666666666667,0.19886136283965639,0.4051617971703536,2.2474230264812953,1.114625019343727,4.837525313329379,2.154494513560013,44.67125854442614,4.231203686556918,2.1282138606157988,1.3224326374620365,1.5264202419989747,0.7984302699833709,-0.37606533664743863,0.33956787106282993,1
1473,0.96,0.01,8.1,-0.401,0.98698,2.07,0.38,10.4,3,1.42,MM,**,2.0,0.0,0.3617544439469945,0.9115613484069849,3.9101822599472245,1.2826956956750994,3.148737619431968,1.6490647156573703,62.69387913967815,1.3703150728707458,2.9168042759708914,1.3130644755816316,2.2895803629984623,0.7303364106152869,0.22262412962444406,1.1504116452114137,1
1474,-0.78,0.46,1.6,0.095,0.99488,2.75,0.56,11.3,5,2.0,R,Desc,1.0,0.0,0.48982891904978354,0.9251119888395605,1.6498689269544768,1.3417757119842857,2.9554784643204686,3.215897089155561,94.94711177920823,2.394212050400534,3.1112512277022843,1.3405932766239659,3.8159006049974367,0.9071696117745075,0.5258205304415384,1.165167212068822,0
1475,-0.38,0.23,11.8,0.417,0.98907,3.41,-0.1,11.8,1,2.64,R,Desc,2.0,0.0,0.7767768157397407,0.2552941877166762,2.16948118741258,1.3125763499368377,3.2587466769569753,4.2330745574346285,70.2687500004994,3.387994410944152,2.398279071353844,1.3551825021474233,0.7632601209994871,1.0265809468030929,0.9870278657250339,-0.1222717985521696,1
1476,0.48,0.69,2.9,0.392,0.98317,2.83,0.05,19.8,3,5.23,R,***,1.0,0.0,0.8111031658399098,0.5773936609812719,3.286647547397501,1.369184367530609,2.9941302953427686,4.15410115151234,50.47974784713474,2.514670518345215,2.5603181977966716,1.54238318024841,2.2895803629984623,1.3009522111113196,1.0302780279715182,0.6937902971105308,1
1477,1.36,0.83,27.5,0.338,0.97776,3.6,0.85,8.4,4,1.88,B,*,2.0,6.666666666666667,0.5370404554606919,0.2765810939775386,4.429794520405327,1.3850941281695504,3.7255418669955205,3.983518594720199,36.31382495567606,3.674083272312769,3.4245268721584172,1.2447966421768817,3.0527404839979497,0.8786407634958391,0.6178640584380003,-0.042190586668841026,0
1478,0.89,1.43,1.0,0.04,0.98886,2.43,-0.74,13.1,2,1.0,R,***,2.0,6.666666666666667,0.3810449452564383,0.5472255603877786,3.8192501143670565,1.4477341448377934,2.937639157694792,3.042155596126528,69.4781380807796,1.9123781786218104,1.7069121318644473,1.3910565583340953,1.5264202419989747,0.1,0.2745963128300977,0.6401290790389572,1
1479,-0.22,0.73,-8.3,0.569,0.98982,3.22,0.39,6.2,2,3.59,B,**,3.0,0.0,0.34181828804179504,0.35109180506254667,2.377326091595821,1.3737866025161503,2.6611299049968,4.713232865442138,73.14755581582807,3.1019055495755348,2.9276068844004133,1.1537935679583824,1.5264202419989747,1.1508099092235977,0.1659141377279549,0.19633706511620963,1
1480,1.6,0.09,-37.8,0.169,0.99889,3.42,3.38,5.2,2,3.25,B,****,1.0,6.666666666666667,0.4346712626431446,0.7753347789570619,4.741561876680189,1.2938019173812165,1.7840306625676872,3.4496583706855333,115.4218171073595,3.403051719437237,6.157586804827437,1.1041604963039757,1.5264202419989747,1.111028543874674,0.4063164290625401,0.9885516829588706,1
1481,0.39,0.32,-16.0,-0.039,1.02969,3.26,0.38,16.0,1,1.94,MM,*,1.0,0.0,0.17892397843088725,0.9954288217465331,3.169734788794428,1.3242329398165344,2.432192136633947,2.7925996334120984,401.8258025782316,3.1621347835478746,2.9168042759708914,1.462367189157615,0.7632601209994871,0.8932468236375245,-0.4817943430779754,1.238424439050436,1
1482,0.48,1.16,48.8,0.088,1.04088,2.86,0.35,10.2,3,1.7,M,*,2.0,6.666666666666667,0.4574710158918436,0.9573473702668917,3.286647547397501,1.4205682730303086,4.358837252207049,3.1937845354973207,582.6347424209858,2.5598424438244702,2.8843964506823263,1.3067058384602515,2.2895803629984623,0.829793205134274,0.4574567248708564,1.1994179566275005,0
1483,1.94,0.14,2.0,-0.336,1.02953,3.28,0.6,11.5,2,1.34,R,**,1.0,0.0,0.787303541542286,0.15518488889604776,5.183232298069576,1.3006006596123134,2.9673713354042532,1.8543955710553186,399.593492162335,3.192249400534045,3.1544616614203718,1.3464859550832595,1.5264202419989747,0.6927704240182107,1.0004911843391973,-0.6200183483099105,0
1484,-0.91,0.65,14.4,-0.396,0.9994,1.67,0.82,15.0,3,4.84,M,***,1.0,6.666666666666667,0.47557824052432973,0.2405084980677663,1.4809949423055933,1.3645352504668102,3.3360503390015754,1.664859396841828,118.24503653817176,0.7680227331473415,3.3921190468698517,1.4389622863411078,2.2895803629984623,1.2698705246871298,0.49628679743929166,-0.1819279031014674,1
1485,0.82,0.27,12.15,0.033,0.94904,2.63,-0.57,14.0,4,1.26,M,*,1.0,6.666666666666667,0.191099344456517,0.5315253552124212,3.7283179687868886,1.3177952695356312,3.269152939155287,3.0200430424682874,3.188782332176508,2.2135243484835123,1.8905564751663184,1.4143561614175078,3.0527404839979497,0.6478544541463276,-0.41590975732741853,0.6110200315645692,1
1486,0.16,0.5,-27.1,0.57,0.99226,3.27,0.44,8.6,2,3.69,M,***,2.0,6.666666666666667,0.10777898955290277,0.8352542864568977,2.870957739031019,1.3466637147498628,2.102164964058925,4.716391801679029,83.12825578035009,3.17719209204096,2.9816199265480225,1.2521405905741843,1.5264202419989747,1.1617601932408865,-0.9892133890037347,1.062991054787255,1
1487,-0.24,-0.03,47.7,0.073,1.0004,3.87,2.82,2.9,4,1.05,R,*,3.0,6.666666666666667,0.6453753906643737,0.29212021580208125,2.3513454785729158,1.277032652325745,4.326131856726642,3.1464004919439477,123.93076582587017,4.0806306016260665,5.552640732774215,0.9541939573724573,3.0527404839979497,0.42927457241576644,0.8016685570410986,0.01246674679912576,1
1488,2.73,0.4,12.7,0.412,0.99583,4.21,0.12,9.3,2,2.77,R,*,2.0,0.0,0.8492349458168665,0.8869260744124569,6.20946651247433,1.334341996786027,3.2855056368954907,4.217279876250171,99.52917782853659,4.59257909039096,2.635936456803324,1.276876476454989,1.5264202419989747,1.0463448380439166,1.0762267611400604,1.123015020305625,0
1489,-0.05,1.9,4.1,0.033,0.97184,3.87,1.77,14.1,4,4.26,R,***,2.0,0.0,0.9080914210196724,0.45336361189747065,2.5981613022905146,1.4916678227534579,3.029808908594122,3.0200430424682874,24.475904136522136,4.0806306016260665,4.418366847674424,1.4168749975943953,3.0527404839979497,1.2189384583353469,1.1432471146959606,0.4519703828598037,1
1490,1.39,-1.6,33.5,0.452,1.03948,1.16,0.42,12.4,3,1.01,MM,Desc,1.0,0.0,0.3023793406675821,0.9303348492092708,4.468765439939685,0.9444267156048423,3.9039349332522892,4.343637325725831,557.1985435437697,0.0001,2.960014709688979,1.3720898422126089,2.2895803629984623,0.2879148797574896,0.043261292396912204,1.170796860385286,1
1491,0.25,1.0,14.4,0.374,0.95063,3.24,0.38,9.0,3,1.87,R,**,1.0,0.0,0.1205532230340457,0.5098764125258238,2.9878704976340917,1.4037043621195981,3.3360503390015754,4.097240299248293,3.822205557227852,3.132020166561705,2.9168042759708914,1.2664525200794141,2.2895803629984623,0.8761343393645384,-0.8770606480892149,0.5694391662095467,1
1492,1.37,0.29,13.7,0.035,0.99567,2.11,0.38,16.3,2,2.38,M,***,1.0,0.0,0.11981101210691536,0.8471676646094801,4.44278482691678,1.3203816444904557,3.315237814604952,3.0263609149420705,98.74609012529363,1.4305443068430863,2.9168042759708914,1.4691742098692724,1.5264202419989747,0.9832271243246833,-0.8832439194028391,1.0771531161830816,1
1493,1.14,0.62,15.2,-0.439,0.9958,3.14,-0.46,19.2,4,3.16,B,**,2.0,13.333333333333334,0.07629621858064528,0.49077899532893365,4.14400777715337,1.3610169683197657,3.3598360811691443,1.529025138655493,99.38199536042849,2.981447081630854,2.009385167891059,1.5305634923765632,3.0527404839979497,1.0997483571362403,-1.3352342436212328,0.5312663072388192,1
1494,0.32,1.56,28.8,0.063,1.0332,2.51,0.78,15.7,7,3.61,R,*,1.0,0.0,0.6311236445569526,0.4592742862322735,3.07880264321426,1.4602862500714715,3.76419369801782,3.114811129575033,453.19301191079273,2.032836646566491,3.3489086131517642,1.4554637627942095,5.342220846996412,1.153025019541143,0.779333077684332,0.4649229162973638,1
1495,0.15,0.26,5.55,-0.409,0.9491,3.11,2.24,14.7,1,2.88,B,***,1.0,0.0,0.07294664424878194,0.09221033811153312,2.8579674325195663,1.3164963507494336,3.0729205662728414,1.6237932257622383,3.211144909872164,2.936275156151598,4.92608944386195,1.4317130458630076,0.7632601209994871,1.0622346204499826,-1.3802176417544978,-1.140471436150142,1
1496,1.74,0.03,4.2,-0.026,0.9963,4.03,0.48,13.4,3,1.13,M,***,3.0,0.0,0.2493494099990261,0.9335438882799775,4.923426167840525,1.285499315606442,3.0327821263650683,2.833665804491688,101.85644915102284,4.321547537515428,3.0248303602661095,1.3989529193187926,2.2895803629984623,0.544855784224817,-0.149668902229486,1.1742401855976714,1
1497,0.51,0.25,62.7,0.048,0.99212,3.09,1.14,10.6,2,1.94,R,Desc,1.0,0.0,0.5934363931572266,0.3196666459042813,3.325618466931859,1.315193575815236,4.772114522368563,3.06742708602166,82.52946370005621,2.9061605391654277,3.7378025166145497,1.3193320551796552,1.5264202419989747,0.8932468236375245,0.7177465831034592,0.10257389190434729,1
1498,0.27,0.28,-50.3,0.042,0.97226,2.52,0.03,13.0,2,1.9,M,*,2.0,0.0,0.716114426643934,0.19127929281294787,3.013851110656997,1.319090358701851,1.4123784411994191,3.048473468600311,25.203858272734305,2.0478939550595765,2.538712980937628,1.3883943082366708,1.5264202419989747,0.88359022452644,0.9056987923064073,-0.41092635331761324,1
1499,0.51,-0.68,19.5,0.087,1.00216,3.42,-0.1,3.3,3,3.4,B,Desc,2.0,0.0,0.2088181991709277,0.39619394410577613,3.325618466931859,1.1721709316609592,3.487684445319829,3.190625599260429,134.43270309559338,3.403051719437237,2.398279071353844,0.9855168632427239,2.2895803629984623,1.1290988167047167,-0.32717410369563343,0.3171864005107332,0
1500,-0.855,-1.66,1.4,0.042,0.99135,3.37,1.77,13.8,1,3.29,MB,**,1.0,0.0,0.8513703278223332,0.2642411307502166,1.5524416281185822,0.9225360883888827,2.9495320287785765,3.048473468600311,79.29372241283671,3.3277651769718113,4.418366847674424,1.4092777288851908,0.7632601209994871,1.1159335466006675,1.0787385149604214,-0.08782906553391132,1
1501,0.58,0.29,2.5,0.486,0.99328,3.5,0.37,4.4,3,1.22,B,*,3.0,0.0,0.33585006072134105,0.24315321800585732,3.416550612512027,1.3203816444904557,2.982237424258984,4.451041157780143,87.5898016095363,3.523510187381918,2.9060016675413696,1.0589997719437647,2.2895803629984623,0.6213710103217631,0.14829206054743302,-0.17099250006679878,0
1502,1.42,2.9,5.2,0.027,0.91473,3.06,-2.32,12.3,2,1.82,R,**,1.0,0.0,0.6012895461983273,0.7926353661392309,4.507736359474042,1.5740202647027097,3.0625143040745297,3.0010894250469384,1.0000000000000002e-16,2.860988613686173,0.0001,1.369315205139483,1.5264202419989747,0.8632676688255994,0.7308963630166964,1.0106194862589115,1
1503,-0.53,0.65,-21.5,0.572,1.01222,2.36,0.42,10.8,2,6.24,B,**,3.0,6.666666666666667,0.11395912401237207,0.2515716748425243,1.974626589740791,1.3645352504668102,2.268665159231909,4.722709674152812,207.82511753025062,1.8069770191702141,2.960014709688979,1.3255115629543157,1.5264202419989747,1.3724873265470126,-0.9333825324527908,-0.13695920723029237,1
1504,0.19,2.23,6.1,0.24,0.9927,3.12,-0.52,4.3,2,2.4,MB,**,1.0,0.0,0.38978469685512285,0.9311091658755372,2.9099286585653763,1.5203412375197098,3.089273264013045,3.6739428435048307,85.03140291243736,2.9513324646446835,1.9445695173139277,1.0529312422106503,1.5264202419989747,0.9867699654573391,0.29728212451622155,1.1716287944419155,1
1505,-0.04,1.67,-23.9,0.044,1.00539,4.5,0.49,9.5,2,3.71,B,*,1.0,6.666666666666667,0.41087404900186564,0.5322163224522285,2.6111516088019675,1.4706600369310197,2.1973079327292018,3.054791341074094,155.42613910998324,5.029241036690429,3.0356329686956314,1.283686471673138,1.5264202419989747,1.1639134862519833,0.34999360254079953,0.6123191067428408,1
1506,0.35,0.17,1.6,0.049,1.00573,3.43,0.36,9.7,3,2.08,MM,*,3.0,6.666666666666667,0.24897178105227868,0.07700299116933851,3.1177735627486176,1.3046292739360081,2.9554784643204686,3.0705860222585515,157.77078468804245,3.4181090279303223,2.8951990591118477,1.2903897782383973,2.2895803629984623,0.9247902560845919,-0.15118539829536504,-1.3206546992534196,1
1507,0.98,0.58,33.6,0.036,1.0275,3.06,0.41,8.9,4,1.01,M,**,3.0,0.0,0.0995958398311989,0.18095877855340659,3.93616287297013,1.356283063229996,3.9069081510232353,3.029519851178962,372.0710462889627,2.860988613686173,2.949212101259457,1.2629199805615967,3.0527404839979497,0.2879148797574896,-1.0682875096331224,-0.4663854901320256,1
1508,0.645,0.9,15.7,-0.008,1.04927,3.73,0.74,11.4,10,2.92,B,Desc,3.0,13.333333333333334,0.8373635129503993,0.36355961531545355,3.5009876048364688,1.3928476478694305,3.374702170023875,2.890526656755735,753.7908249450804,3.8698282827228754,3.3056981794336773,1.343549307597475,7.631701209994873,1.0678398379667773,1.062146716760666,0.23123057016096973,0
1509,-0.38,1.88,13.2,0.295,0.9973,3.2,1.88,9.6,3,1.66,B,*,3.0,0.0,0.27400013067705753,0.7089417801734502,2.16948118741258,1.4898760625956373,3.3003717257502214,3.8476843365338635,106.94368851041007,3.0717909325893644,4.537195540399164,1.2870512171332253,2.2895803629984623,0.8176787964067063,-0.055342626666688224,0.899032704453787,1
1510,0.12,0.57,15.0,0.052,1.0001,2.93,0.64,10.3,4,2.26,R,*,2.0,0.0,0.1459479255653745,0.40351147282056976,2.8189965129852084,1.3550918078616343,3.3538896456272522,3.080062830969226,122.2039867543413,2.6652436032760662,3.1976720951384587,1.3098967320155885,3.0527404839979497,0.9611204590585029,-0.6856905387271376,0.3354865159357045,1
1511,0.55,-1.2,-60.7,0.226,1.01311,3.34,1.36,9.5,3,1.0,R,Desc,2.0,0.0,0.9101064120918562,0.8498198098482039,3.3775796929776694,1.0616721023808877,1.1031637930210199,3.6297177361883493,215.51852803088696,3.2825932514925555,3.97545990206403,1.283686471673138,2.2895803629984623,0.1,1.1454639433010798,1.0802787516476757,0
1512,0.2,1.61,27.1,0.546,1.00959,3.07,0.54,10.7,2,5.42,M,*,3.0,0.0,0.5415655256808387,0.6207373730921594,2.9229189650768292,1.465028937682588,3.713648995911736,4.640577331993633,186.29084086181425,2.8760459221792574,3.0896460108432406,1.3224326374620365,1.5264202419989747,1.3153207036750196,0.6262569762301605,0.7661715656057262,1
1513,1.07,0.5,-53.7,0.045,0.9525,3.13,0.74,11.5,3,1.82,B,*,1.0,0.0,0.8082222385563286,0.4637440773501119,4.053075631573202,1.3466637147498628,1.3112890369872499,3.0579502773109857,4.682933960894161,2.9663897731377684,3.3056981794336773,1.3464859550832595,2.2895803629984623,0.8632676688255994,1.026719198601615,0.4746077155529703,1
1514,1.295,0.43,45.9,0.621,1.02765,3.58,0.69,17.1,3,4.22,M,***,2.0,0.0,0.4672333955726701,0.009115369787729755,4.345357528080886,1.3380743411572347,4.272613936849611,4.877497549760497,374.0545821213842,3.643968655326599,3.251685137286068,1.486877924328579,2.2895803629984623,1.2151822257347693,0.47857879410469006,-3.4525195364645525,1
1515,0.06,1.17,11.2,-0.482,1.04295,2.99,-1.41,14.0,1,2.28,B,****,3.0,6.666666666666667,0.241557415816251,0.7503934032431612,2.741054673916493,1.4216025172014035,3.2409073703312985,1.3931908804691577,621.827433190368,2.7555874542345773,0.9831373670864856,1.4143561614175078,0.7632601209994871,0.9649114931604592,-0.18143582950865686,0.9558552760229615,1
