,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_sqr,AcidoCitrico_exp,Azucar_exp,CloruroSodico_cuarta,Densidad_sqr,pH_cuarta,Sulfatos_exp,Alcohol_sqr,CalifProductor_raiz4,PrecioBotella_exp,aleatorio_exp,aleatorio2_sqr,Beneficio
1338,-0.2,1.98,7.8,-0.525,0.98981,3.25,0.45,11.6,1,1.81,R,**,1.0,6.666666666666667,0.9203019814547562,0.33966917600530266,5.8230393316533515,148.53931920982575,23.093322546502122,2.55938350624618,8.737904918797486,97.93118204822355,19.792140232883938,10.701383177564274,0.982300912828181,1.7337925625293429,24.173244793086553,1.382910992406462,956
1339,-1.07,-0.84,8.5,0.026,0.9935,2.93,0.67,15.9,2,1.01,M,Desc,3.0,0.0,0.8573307459583619,0.8069860549137146,1.6341441820502725,5.380090485221067,23.578946432700718,82.71574445633672,9.617874396970269,50.377765581804134,25.08764260736701,20.1053206717568,1.1681435511224132,1.0069165409253928,19.438662132771974,7.818416043199951,109
1340,1.03,0.29,29.55,0.056,0.98365,3.45,0.4,13.5,2,1.71,M,Desc,3.0,0.0,0.4358393054553159,0.5389672565447017,16.139620737836363,20.334445877429346,44.08686290460727,93.68117627405798,7.362951683524885,141.1474246705103,18.753880611869455,14.493982627781454,1.1681435511224132,1.619931602952684,4.518684796571851,3.485433570186453,206
1341,-0.71,1.39,-40.5,0.302,0.9953,3.77,0.48,15.3,4,2.07,M,**,2.0,0.0,0.6477562316069924,0.17624390315002447,3.0551290719293,74.18989657145285,5.4937158061711,229.64379196935283,10.062444819982941,238.16990273064934,20.442486841079376,18.616600405394006,1.3891552966007206,2.068703862169399,9.41022388938186,0.37134746322325307,599
1342,0.24,0.04,65.6,0.054,1.0072,3.18,0.5,3.4,2,2.13,M,*,3.0,0.0,0.9252981143927526,0.20818101221640195,8.922166332698326,15.15233343626117,128.7552294913473,92.91801793105469,13.25424444735069,85.45613437690317,20.887880386218058,0.9194874476542887,1.1681435511224132,2.1547584861813447,24.594950208852563,0.5185550356478447,397
1343,0.19,0.32,3.7,0.041,0.96895,2.9,0.42,3.7,2,3.28,M,*,2.0,6.666666666666667,0.4271671807256272,0.7460759005599318,8.536818271917417,21.065059055830158,20.44323939511621,88.07052239893164,4.557105868516906,47.048301893625755,19.162483412290136,1.0888901629490668,1.1681435511224132,4.706021008804749,4.385051546866329,6.682068686008527,609
1344,0.24,-1.06,-30.2,0.047,1.04665,3.18,0.68,5.1,2,1.13,M,**,1.0,0.0,0.9006047179957308,0.6047467925474344,8.922166332698326,4.15304938293947,7.461970479585768,90.28363225097189,26.975370065514728,85.45613437690317,25.359470228393768,2.0687029248599895,1.1681435511224132,1.0924310216703395,22.57994228639457,4.388969955180946,246
1345,1.88,-0.58,-3.9,0.067,0.9986,3.07,-0.22,2.7,3,1.0,R,***,3.0,0.0,0.6401196099509447,0.5425434822877838,26.276790384791273,7.3055432530551085,16.308842378699623,97.96292094019299,10.903576957599661,68.30846486307259,9.614155729222748,0.5798811385944987,1.2927575619426874,1.0001000050001667,9.164723093968444,3.5318821414920207,802
1346,0.23,-0.93,3.2,0.038,0.99924,4.0,0.41,8.8,2,2.33,B,*,1.0,6.666666666666667,0.7539477904043028,0.4079787390224543,8.84441621719989,4.839478485175411,20.141602387551007,86.97935133319109,11.07061407392976,333.8832474264201,18.957081160901797,6.158823084868661,1.1681435511224132,2.468308932593061,13.590778605956988,1.9960014184282127,519
1347,0.83,0.2,14.9,0.06,0.9983,4.35,-0.86,7.1,2,4.28,M,Desc,1.0,0.0,0.49066677612112775,0.12218688454661664,14.111668605000997,18.291163243835214,28.520511127546996,95.22158628574459,10.82571540700917,531.4709633950044,4.823591410206463,4.009197605309757,1.1681435511224132,9.282360628467906,5.46308047445778,0.17805794449671,125
1348,0.18,0.28,9.8,-0.032,0.95777,3.41,0.45,10.9,2,1.16,B,***,1.0,0.0,0.04280599766768378,0.6719813181002016,8.460769414774614,20.096583377782547,24.508075263769385,64.27438042941735,2.871608207325552,131.5412600299058,19.792140232883938,9.448843098471515,1.1681435511224132,1.114921169122363,1.159152582748618,5.419986888314009,1185
1349,0.3,-0.71,9.2,0.056,0.99827,3.11,0.11,3.5,2,2.75,M,**,3.0,0.0,0.48135961402662575,0.8264426180250837,9.395812310782611,6.269328811374686,24.07478238597506,93.68117627405798,10.817944596869006,74.21270510773513,13.720242730047142,0.9743645424679378,1.1681435511224132,3.2832309767448025,5.289876851538357,8.200195027212507,213
1350,0.16,0.14,1.3,0.632,0.9915,3.0,0.44,11.4,3,1.75,MM,*,2.0,0.0,0.1755351837940966,0.6699406689547861,8.309692455502395,17.04435802070843,19.03541605714163,596.241852844912,9.135687198014399,58.83214015716689,19.57998870345218,10.335562198781389,1.2927575619426874,1.664550061320967,1.8351884025876113,5.38709518461895,397
1351,-0.92,0.31,18.4,0.977,0.99124,2.97,0.48,13.4,3,1.71,R,***,3.0,0.0,0.7765822789169154,0.9246453919420388,2.172631581297351,20.81865019706756,31.648066050853153,1328.9508055147946,9.073913637335277,55.08821422535167,20.442486841079376,14.28005783784011,1.2927575619426874,1.619931602952684,14.698471464999601,10.266024376399091,663
1352,-1.76,-1.37,10.0,0.54,0.95206,2.3,0.52,13.0,1,1.25,B,***,2.0,13.333333333333334,0.6830043083719481,0.5529339908980221,0.14315148843998737,2.8837233505194084,24.65423230224958,467.17586627676087,2.1602523222324805,8.66964421753466,21.342978005601395,13.440263447587505,0.982300912828181,1.1852079974879735,10.63140308602766,3.6685800058561484,581
1353,1.1,0.28,-4.5,0.051,0.9957,3.06,-0.14,8.2,4,2.16,M,**,3.0,0.0,0.09741515340009876,0.10526800334711794,16.88155776725025,20.096583377782547,16.02050862863124,91.78203487803432,10.162602240108312,66.88916555392227,10.479817806792173,5.347645999749848,1.3891552966007206,2.1991190317136575,1.4003543694548022,0.13199559383908768,708
1354,-0.27,0.41,7.3,-0.055,0.97551,4.31,-0.49,10.8,3,1.1,R,*,2.0,0.0,0.5647880128806155,0.3875456450648318,5.390731322965107,23.41821007037371,22.7525839495981,57.89054114286384,5.7264713402487555,505.3118517547032,7.186913954076259,9.276270709263374,1.2927575619426874,1.0703945446180017,7.061039935661335,1.8008522018327244,578
1355,2.465,0.14,1.3,0.036,0.99212,2.18,0.64,10.5,0,2.14,B,*,3.0,0.0,0.2481237030509993,0.48539340421787003,34.681712176380785,17.04435802070843,19.03541605714163,86.25755845215248,9.283839056701572,5.556412343349071,24.289517437755343,8.768096403346602,0.1,2.1694450060871606,2.3594321680296075,2.8264098537807048,694
1356,0.33,0.85,4.5,-0.215,0.99416,1.92,0.41,9.2,2,1.75,M,*,3.0,0.0,0.46914999229862797,0.8239144515739885,9.63722869738497,39.30055349327412,20.935282611373104,25.625713813590767,9.779717338240157,1.71272192577134,18.957081160901797,6.73141734730674,1.1681435511224132,1.664550061320967,5.070958744373927,8.150072623227844,241
1357,0.32,0.47,35.6,-0.366,0.94705,2.78,0.56,9.0,2,2.61,M,**,3.0,0.0,0.712828800906957,0.5928440954955443,9.556416316846391,25.131266472764896,52.774377365647474,9.817132504271024,1.6193486578571454,35.35183255224388,22.283135789145156,6.441939262185147,1.1681435511224132,2.9853880909726715,11.787660008559566,4.217768479056103,258
1358,-0.49,0.32,50.9,0.034,0.98952,3.16,0.56,19.1,1,1.11,R,*,3.0,0.0,0.18811307607032168,0.9839537445724157,4.1405892930344494,21.065059055830158,83.17013670393875,85.54026723429125,8.670536426475337,82.12177349108116,22.283135789145156,29.01217207873474,0.982300912828181,1.07769019788375,1.9168573063972039,11.625942528227949,475
1359,0.28,0.3,10.7,0.044,0.9972,4.49,0.5,5.1,3,1.5,R,**,2.0,0.0,0.3558698077997764,0.6908688110440216,9.236569311403342,20.57512370979586,25.172680181620432,89.17192810552017,10.542610042225208,631.0913429985027,20.887880386218058,2.0687029248599895,1.2927575619426874,1.4045775325330767,3.4260123442323605,5.729171522842851,720
1360,0.24,0.78,10.4,0.469,0.9926,2.74,0.99,10.8,5,2.77,R,**,2.0,0.0,0.4481190805819235,0.18611004293720756,8.922166332698326,36.19327446871926,24.949166455788845,382.87934828399125,9.399355665552276,31.987627115477952,35.418500762514675,9.276270709263374,1.4688509189044232,3.328139550074972,4.714905561941636,0.4142060336831844,551
1361,-0.27,0.35,5.3,1.027,0.94727,3.18,0.4,16.1,2,3.81,R,**,1.0,6.666666666666667,0.7356459261577127,0.3787516831176301,5.390731322965107,21.821923041342732,21.43916869274473,1474.4573293442702,1.641467533211156,85.45613437690317,18.753880611869455,20.614284576154613,1.1681435511224132,6.745377919548386,12.756455134081692,1.7199535556676981,595
1362,0.2,0.46,1.4,-0.264,0.994,3.0,-0.77,10.4,6,1.0,M,**,3.0,0.0,0.4168875333094214,0.36368445644829195,8.613207380731344,24.837293088954297,19.092091752560616,19.234918045859224,9.74035868646661,58.83214015716689,5.314879413830001,8.601885921943568,1.5373496101489998,1.0001000050001667,4.231756490488032,1.585666409682222,591
1363,-0.34,2.17,62.2,0.301,0.96917,3.65,0.73,10.7,2,1.07,R,**,2.0,13.333333333333334,0.5911538314602252,0.04300583269265734,4.97509564616209,185.7520326998547,116.37672853328517,228.89487159791244,4.594160464912643,197.29876620506977,26.763431066866634,9.105288797006503,1.1681435511224132,1.0488025865432882,7.735814450389587,0.021741881893132184,736
1364,0.53,-1.09,6.2,0.021,0.99076,3.39,0.47,16.8,2,2.61,M,**,2.0,0.0,0.6218841018497142,0.4183113321292613,11.324929159093257,4.009006463255123,22.0205516367126,80.98631072075861,8.960420697786367,126.92636348400654,20.223364260211756,22.445758265512183,1.1681435511224132,2.9853880909726715,8.604086601059874,2.0985053202531163,397
1365,0.385,-0.9,3.7,0.031,0.96358,3.2,1.29,11.2,1,4.96,B,***,3.0,0.0,0.4016409061516172,0.8338827413203235,10.087778788968558,5.013360123218028,20.44323939511621,84.47273000729884,3.6991649755209726,88.891017065508,48.937282434663324,9.976103127803608,0.982300912828181,14.731994515997375,4.014204238514456,8.3485913528724,945
1366,-0.97,-0.65,-17.8,-0.043,1.02838,3.17,0.66,14.1,3,1.33,R,*,3.0,0.0,0.4120163213798379,0.5415156465742142,1.9846294897701489,6.727934051772959,10.78834402436452,61.15874125184802,20.02108892609006,83.776512956734,24.818728700818017,15.810931383406336,1.2927575619426874,1.2513965097820843,4.160997672049647,3.5185009689028406,302
1367,0.32,0.53,-60.5,0.057,1.01067,3.33,1.19,17.6,1,5.07,R,***,2.0,6.666666666666667,0.08268240662067561,0.06299016710940952,9.556416316846391,26.96963399965941,3.0313658232992364,94.06451351462567,14.267629597929927,113.80798959849379,43.937629634003336,24.634299670426017,0.982300912828181,15.874938511939003,1.3307280011373464,0.046974602333791866,525
1368,0.04,0.39,-52.1,0.036,0.96981,3.27,2.13,8.7,2,1.0,R,*,2.0,0.0,0.8213205233729649,0.4200196809520639,7.431811840243747,22.873544668585676,3.891293982466422,86.25755845215248,4.702808769917481,101.73377262393706,121.00043673452932,6.019650711637333,1.1681435511224132,1.0001000050001667,17.160500955073616,2.115700147135686,467
1369,1.66,1.24,1.2,0.048,1.02043,3.32,0.62,11.3,1,1.43,R,**,1.0,0.0,0.10405148055833213,0.8128713867423669,23.417257950429512,62.18606429235193,18.978908605961816,90.65649989679405,17.31810024201744,111.72466653769337,23.771590578673568,10.155037424816861,0.982300912828181,1.3393540551222447,1.4328962781033885,7.932938681977209,568
1370,1.5,1.33,-16.1,-0.544,0.95706,3.24,-0.46,9.0,2,3.08,B,*,2.0,0.0,0.19529583042992738,0.9333109598949771,21.441034506189062,69.13279061731409,11.347603520483704,2.104586613766138,2.7776534284608014,96.07036870193252,7.423067551334041,6.441939262185147,1.1681435511224132,4.108212943270793,1.9651154329883473,10.459447692693274,598
1371,0.98,-1.22,11.2,0.432,1.00109,3.12,0.43,11.3,3,4.83,R,**,2.0,0.0,0.8408816180262659,0.31927280406003145,15.619873266960257,3.4403710791202258,25.549661703560954,343.7662638561751,11.56059577557539,75.7467145165601,19.370111221743944,10.155037424816861,1.2927575619426874,13.486863240649976,18.362735270202283,1.221597185365736,978
1372,0.64,0.3,1.2,-0.491,0.9892,3.01,0.6,12.9,3,2.05,R,**,1.0,0.0,0.9642626950137235,0.7355395895090119,12.311177322959981,20.57512370979586,18.978908605961816,3.5524441288321262,8.596501338175552,60.121516917474445,23.264707505539622,13.234291042402546,1.2927575619426874,2.040789606263109,28.146463011002737,6.494550286558767,279
1373,-0.59,0.04,-33.8,0.036,0.98891,3.82,0.29,13.6,2,2.17,M,**,2.0,0.0,0.594184987303701,0.8997698668188179,3.6267831831735737,15.15233343626117,6.704594485241159,86.25755845215248,8.529681232954331,256.9511497168016,16.65741475944768,14.709497894674074,1.1681435511224132,2.214107906634743,7.817411432478346,9.720808930755897,516
1374,1.28,-0.41,-14.3,0.046,1.01651,3.34,-1.05,16.6,2,3.87,R,**,1.0,0.0,0.4583251904728689,0.9816551263290152,18.865952468889553,8.92327826604641,11.971392193341133,89.91191598519664,16.05742756042049,115.92031342558154,3.9304690948097836,21.914527683796493,1.1681435511224132,7.025974369963715,4.884459115642301,11.571660956023237,240
1375,-0.76,0.35,82.1,-0.133,0.94912,2.53,0.56,15.3,4,4.46,B,**,3.0,0.0,0.7903058465925675,0.5455246627915558,2.8314005549337526,21.821923041342732,210.2823611165028,39.72311447207391,1.833402860490608,18.082028207834387,22.283135789145156,18.616600405394006,1.3891552966007206,10.489608047866476,15.413585196882282,3.5708371470399,846
1376,0.29,0.5,14.95,0.114,0.99838,3.51,-0.16,12.8,3,1.05,B,***,2.0,6.666666666666667,0.8339303238046936,0.3541963583755402,9.316020685257413,26.034228598488962,28.56293779188255,117.93249059981562,10.846451207310867,156.53129978319814,10.256356013682023,13.029909114168865,1.2927575619426874,1.0346504672712493,17.92615138991806,1.5039038500042428,354
1377,-0.29,0.49,2.5,0.047,0.99178,3.15,0.48,11.1,3,1.56,B,**,2.0,0.0,0.7855192635016139,0.7824633107626042,5.270277014094325,25.729692801047534,19.726772859284036,90.28363225097189,9.202446929814482,80.49166902334368,20.442486841079376,9.798759307741634,1.2927575619426874,1.4630056109391405,15.160296631078724,7.350191170039559,607
1378,0.38,-0.57,-38.4,0.489,0.9956,2.34,0.37,14.0,3,2.31,R,**,3.0,0.0,0.8647805173615859,0.29029191583129643,10.046394375144779,7.392011422633159,5.847633055813744,405.36218435283257,10.1375163853228,9.951910633224472,18.157254441029878,15.58746373175733,1.2927575619426874,2.435002566969549,19.946471299265834,1.0095892519151772,747
1379,0.43,-0.04,-35.0,0.46,0.98975,3.21,0.47,13.4,3,5.58,M,Desc,1.0,0.0,0.04852868438974345,0.5283053680805034,10.464066344682761,13.791090714159829,6.469621079502548,373.0731352780887,8.72394522015427,90.64677840545983,20.223364260211756,14.28005783784011,1.2927575619426874,22.447314190592053,1.182344072505891,3.3487799927909183,409
1380,0.38,-1.0,-20.8,0.119,1.01513,3.73,0.41,12.6,3,3.59,MM,*,3.0,0.0,0.5874693634227369,0.3406249022257354,10.046394375144779,4.456847487641403,9.867806190494752,120.22341711762245,15.624955960538967,223.90203021194807,18.957081160901797,12.625916688555327,1.2927575619426874,5.809052213342564,7.637776647964848,1.3907150655534795,232
1381,-0.93,1.54,1.1,-0.092,0.99096,3.22,0.57,11.0,2,1.89,B,***,3.0,6.666666666666667,0.31579396294019657,0.515651517708364,2.134350659649656,88.51083946085673,18.922568899580927,48.63350921185346,9.007622623057273,92.42842184296047,22.52457624193608,9.623005964630936,1.1681435511224132,1.8306170444630092,2.9822250293365933,3.190141670384016,727
1382,0.33,-0.97,1.1,0.501,0.99045,4.5,-0.22,11.3,1,2.69,MB,***,3.0,13.333333333333334,0.2795839273804801,0.9373444491052818,9.63722869738497,4.616981259086225,18.922568899580927,419.3185502840209,8.887502767320983,638.7060827850893,9.614155729222748,10.155037424816861,0.982300912828181,3.152108528888079,2.6308955723811893,10.550094495147553,1176
1383,0.64,0.2,70.6,0.052,0.9935,3.09,0.54,10.8,2,1.7,R,*,2.0,0.0,0.8431829861807209,0.3417953943866764,12.311177322959981,18.291163243835214,149.3901065849676,92.15953181977292,9.617874396970269,71.21470279302845,21.807991128106103,9.276270709263374,1.1681435511224132,1.608965131036563,18.509605524657378,1.400302744402751,529
1384,0.17,0.31,5.4,0.346,1.03379,3.9,0.38,9.8,4,4.3,B,**,3.0,0.0,0.6623998942365704,0.9823281903273349,8.38506080930294,20.81865019706756,21.503001276766994,264.45713931930953,21.97251091331651,289.2843924965283,18.353990473838053,7.638023049502171,1.3891552966007206,9.409326283919269,9.899532506526922,11.587542124269405,690
1385,-0.93,0.31,5.3,0.043,0.95441,3.35,-0.2,10.5,2,1.82,M,*,1.0,0.0,0.1404721941830035,0.6209679577807382,2.134350659649656,20.81865019706756,21.43916869274473,88.80365175360389,2.4407782681884966,118.06190591382747,9.82362549369137,8.768096403346602,1.1681435511224132,1.7456098400318754,1.6254300364532903,4.627769239532794,224
1386,0.28,0.67,-7.7,0.041,0.98967,2.29,0.17,8.7,4,4.5,R,**,2.0,0.0,0.030770434669157187,0.7698934976227345,9.236569311403342,31.799232196596794,14.566655385265967,88.07052239893164,8.705349648538201,8.36944269034151,14.636718813048857,6.019650711637333,1.3891552966007206,10.778527739988197,1.1118515249614842,7.115793723369756,368
1387,0.27,0.42,7.3,0.054,0.99556,4.18,-0.54,9.4,2,5.75,MB,*,2.0,0.0,0.5766030714226386,0.2681307981585229,9.157458189220398,23.695387234266697,22.7525839495981,92.91801793105469,10.127490723362698,426.92011558057806,6.80990154054125,7.027257340233444,1.1681435511224132,25.19504643920326,7.355818094942717,0.8610937889678602,1006
1388,0.45,1.16,57.9,0.421,0.9905,2.97,0.28,10.8,2,3.01,R,**,1.0,0.0,0.924090415236005,0.5552578179749117,10.633516894195843,56.599444397127556,102.41113022479485,332.7388247802884,8.899243573954182,55.08821422535167,16.478864285571966,9.276270709263374,1.1681435511224132,3.9174424604046214,24.492343311896423,3.6995074865177853,403
1389,0.89,0.33,18.1,0.207,0.99692,3.07,0.58,9.6,3,5.12,R,**,1.0,0.0,0.7688182006881458,0.7980792083638694,14.70576367466427,21.31438440173779,31.367055959462263,166.27535368810837,10.471145775295835,68.30846486307259,22.768632731033364,7.329459240965252,1.2927575619426874,16.42337013014744,14.308692527352344,7.646681400196408,544
1390,0.69,1.06,-25.9,-0.058,0.94758,3.16,0.39,11.4,3,1.46,R,***,1.0,0.0,0.9427602312063429,0.039426009999931844,12.773082009744485,50.31657119443419,8.479544273361528,57.094379420358656,1.6728897030455216,82.12177349108116,18.55285816519245,10.335562198781389,1.2927575619426874,1.3669276680942637,26.127498714112814,0.01823584772988525,900
1391,1.76,0.27,11.6,0.554,0.99314,2.96,0.38,18.9,2,3.35,R,*,2.0,0.0,0.1541869477448886,0.5719246853929462,24.696630320326324,19.861503278456823,25.85530771822379,485.3161259146269,9.530165585995999,53.88089107555559,18.353990473838053,28.4077795572603,1.1681435511224132,4.935193462338451,1.7044588618262813,3.9251288938561215,525
1392,0.21,1.48,2.9,0.049,1.04609,3.01,-0.83,9.3,4,2.19,M,*,1.0,6.666666666666667,0.09751358554368339,0.22300008125561732,8.689936741216398,82.47755576686716,19.96276070039736,91.03052129778867,26.746839824192683,60.121516917474445,4.9820889893483296,6.878542105294454,1.3891552966007206,2.244392838761144,1.4008315999824466,0.5951888453827986,380
1393,0.06,0.65,8.3,0.083,0.9964,3.0,0.35,9.2,3,1.79,R,**,2.0,0.0,0.9133521691574755,0.604004098504564,7.574722759408917,31.059639310169434,23.439163983227644,104.45085328460611,10.33907121901821,58.83214015716689,17.77008619916215,6.73141734730674,1.2927575619426874,1.7103974646789848,23.598633989640312,4.378187849708473,347
1394,0.3,0.21,12.1,0.103,1.03595,3.09,0.53,11.5,3,5.27,M,*,3.0,0.0,0.3783513094241062,0.44776318062628506,9.395812310782611,18.50765685017808,26.242512147133727,113.00780855125566,22.77698110835528,71.21470279302845,21.574231735881558,10.517677449697194,1.2927575619426874,18.184985827728106,3.7032818311934923,2.4047646558690308,496
1395,0.43,0.14,13.5,-0.219,0.96339,3.07,0.34,9.2,2,1.0,R,*,2.0,0.0,0.8251427322124182,0.0028570747753958736,10.464066344682761,17.04435802070843,27.357811676139498,25.05151621390499,3.6704469362745566,68.30846486307259,17.57960902383259,6.73141734730674,1.1681435511224132,1.0001000050001667,17.38906081218435,6.81779820679096e-05,259
1396,1.62,-2.27,8.5,0.13,0.9953,3.11,0.41,14.4,3,1.34,M,Desc,3.0,6.666666666666667,0.2739955746974967,0.8476783580799335,22.91503604926235,1.0001000050001667,23.578946432700718,125.38082658383549,10.062444819982941,74.21270510773513,18.957081160901797,16.490877200061014,1.2927575619426874,1.2599258460714395,2.5804906603878854,8.627271948501946,474
1397,-0.34,0.17,13.9,0.967,1.02653,2.91,3.38,9.0,2,2.54,M,**,3.0,0.0,0.3960177857582583,0.27569797108482086,4.97509564616209,17.65675890256051,27.68508826421045,1301.1934541811154,19.37459990182648,48.13918969466118,465.4009325731791,6.441939262185147,1.1681435511224132,2.8467575147288953,3.936822899337414,0.910471892613382,419
1398,1.045,0.36,1.2,0.552,0.9913,1.91,0.36,14.4,4,1.21,R,***,2.0,6.666666666666667,0.1502150564478938,0.3670703765695178,16.297203705995933,22.080206604480747,18.978908605961816,482.6928572866949,9.08815047451339,1.6243498273917498,17.962627217565384,16.490877200061014,1.3891552966007206,1.1534383589997765,1.6811843256767203,1.6153681242088018,600
1399,0.49,-0.36,17.8,-0.087,1.01626,2.98,2.68,15.2,5,1.77,R,*,3.0,0.0,0.7080683933553262,0.30572581361527396,10.976501013275533,9.464005871587682,31.08854101805421,49.81455200443346,15.97864338340893,56.315714213605,218.87929179402073,18.374047030329674,1.4688509189044232,1.6873180508471515,11.595006167045415,1.1199818546650706,511
1400,0.79,0.63,85.2,0.044,0.9974,3.09,0.56,8.7,3,1.12,R,****,2.0,6.666666666666667,0.0720866040031608,0.8128925220038673,13.722410258648024,30.337248022644577,230.5834643587637,89.17192810552017,10.593804746388132,71.21470279302845,22.283135789145156,6.019650711637333,1.2927575619426874,1.0850355772592233,1.2828029962689962,7.9333514534044385,467
1401,-0.27,0.49,9.9,0.054,0.9937,3.01,0.28,13.0,3,1.0,R,**,3.0,0.0,0.6485790017808186,0.18144894483436802,5.390731322965107,25.729692801047534,24.581045153410113,92.91801793105469,9.666775113260451,60.121516917474445,16.478864285571966,13.440263447587505,1.2927575619426874,1.0001000050001667,9.437063513859565,0.39366657973110436,628
1402,0.39,0.29,-45.35,0.033,0.99056,3.29,2.0,18.8,2,1.29,M,**,1.0,6.666666666666667,0.489377614828279,0.8009069672554039,10.129248265710121,20.334445877429346,4.756044815420068,85.18330388618482,8.913342771859933,105.64604147925486,105.18231992147004,28.107969011950008,1.1681435511224132,1.2178526805087153,5.438755325469388,7.700997346761811,563
1403,-0.25,-0.95,8.2,0.756,0.99234,2.99,1.65,11.4,2,1.49,R,***,2.0,0.0,0.7945078286662871,0.5346509723831508,5.512546638520397,4.726920929083314,23.369583816946967,810.4030606981748,9.336695509560176,57.563614595320765,72.1325787053082,10.335562198781389,1.1681435511224132,1.3950689458517238,15.639424525110455,3.4297824776400736,658
1404,-1.26,1.89,1.0,0.106,0.9912,2.44,-0.13,8.2,2,2.33,R,**,1.0,0.0,0.7684228468652256,0.11405792247832769,1.0619614327780194,133.6135222062194,18.866396440041306,114.33530477584296,9.064428612517075,13.778777134526392,10.593367891501112,5.347645999749848,1.1681435511224132,2.468308932593061,14.289123552306709,0.1550676580606116,616
1405,-1.1,1.55,32.9,-0.178,1.00898,3.17,-0.45,5.1,2,6.82,M,Desc,2.0,6.666666666666667,0.5147185582512134,0.2821103643077092,1.5356334973212875,89.55845084455443,48.703745331794465,31.41696276315321,13.769416219645983,83.776512956734,7.5034973798667375,2.0687029248599895,1.1681435511224132,52.11587802792632,5.937397693814985,0.9533921956925255,360
1406,0.04,0.49,11.8,0.048,0.9968,3.09,0.46,7.0,4,5.44,B,***,2.0,6.666666666666667,0.5081153097169877,0.9628941736105343,7.431811840243747,25.729692801047534,26.009499149595644,90.65649989679405,10.440592631932777,71.21470279302845,20.006590449619452,3.897063340250138,1.3891552966007206,20.410974717763274,5.803220398933829,11.13337249598804,901
1407,-1.13,-2.27,1.5,0.18,0.98925,2.14,-1.31,14.6,2,3.9,M,**,2.0,0.0,0.9680800255528205,0.3443777009125082,1.4401850776324474,1.0001000050001667,19.14893619314606,150.94451639629014,8.608048395833011,4.7348115832469855,2.969996934221526,16.952126795920517,1.1681435511224132,7.170619840881426,28.520862718570104,1.421571291647865,519
1408,0.24,0.26,-4.8,-0.247,1.03003,2.99,0.5,16.5,3,4.14,R,***,1.0,0.0,0.4768407160241863,0.8731300454302732,8.922166332698326,19.629173032280775,15.878259033138539,21.29773306923524,20.606638447706906,57.563614595320765,20.887880386218058,21.65129810836556,1.2927575619426874,8.440298313649725,5.207772705262811,9.153419627864404,527
1409,-0.15,0.28,5.7,-0.11,0.98484,3.17,0.64,12.5,3,1.88,R,**,3.0,0.0,0.4082008485979842,0.5824104605608617,6.142038316564481,20.096583377782547,21.695641617695763,44.55486698355588,7.619400532892149,83.776512956734,24.289517437755343,12.426306191175476,1.2927575619426874,1.8182242925896066,4.106401737821625,4.070498351395393,484
1410,0.17,1.21,109.9,0.028,0.9908,2.29,0.43,13.0,2,3.08,R,**,2.0,6.666666666666667,0.11288857958985743,0.48619808523910724,8.38506080930294,60.02922447697539,480.55106217630816,83.41521619274046,8.969851162892999,8.36944269034151,19.370111221743944,13.440263447587505,1.1681435511224132,4.108212943270793,1.4774068753888325,2.83579802106511,425
1411,0.27,-0.16,7.3,0.046,1.04208,4.23,1.21,11.2,2,6.52,B,****,3.0,0.0,0.3124822095823043,0.8861935841121,9.157458189220398,11.975047916773864,22.7525839495981,89.91191598519664,25.138804745278005,455.90223993915936,44.894926893373665,9.976103127803608,1.1681435511224132,42.50780565568822,2.948231933132279,9.429522159842268,624
1412,0.12,1.96,1.0,0.022,0.93995,2.8,0.57,9.2,2,1.33,M,*,1.0,6.666666666666667,0.8867887000185982,0.563337756510893,8.011621557011479,145.08456208980618,18.866396440041306,81.33000724301976,0.9860684001143403,37.13012375036395,22.52457624193608,6.73141734730674,1.1681435511224132,1.2513965097820843,21.525455363811076,3.8080526365686054,334
1413,0.2,-2.27,-97.8,0.049,0.9928,3.15,0.42,15.3,1,6.5,R,*,1.0,0.0,0.5073097147722241,0.053108932619606364,8.613207380731344,1.0001000050001667,1.0001000050001667,91.03052129778867,9.44769838479233,80.49166902334368,19.162483412290136,18.616600405394006,0.982300912828181,41.93422246343595,5.787059715659293,0.03329835489224563,458
1414,-0.9,-0.24,-50.0,0.03,1.05106,3.03,0.56,11.0,4,1.03,R,*,2.0,0.0,0.3125649475005645,0.04023543735592772,2.250214179606122,10.899243527166563,4.141979695454794,84.11911480213253,28.809017971329823,62.76373426511227,22.283135789145156,9.623005964630936,1.3891552966007206,1.0206893109911594,2.949076448896794,0.019001637201686558,537
1415,0.22,0.36,-27.6,0.642,0.95075,3.2,2.25,16.1,3,1.23,R,**,2.0,6.666666666666667,0.0529269745632881,0.6767007072046084,8.76700635337258,22.080206604480747,8.061635271775408,611.7275320590696,2.01130561966747,88.891017065508,137.7053482071725,20.614284576154613,1.2927575619426874,1.1692152785932706,1.2004832418170557,5.496438678184834,551
