,month,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,yr_built,lat,long,bedrooms_cont,log_sqft_lot,prop_missings,year,floors,waterfront,view,condition,basement,yr_renovated,bedrooms_cat,aleatorio,aleatorio2,month_raiz4,bedrooms_raiz4,bathrooms_ident,sqft_living_ident,sqft_lot_log,sqft_above_ident,yr_built_ident,lat_sqr,long_log,bedrooms_cont_raiz4,log_sqft_lot_ident,aleatorio_cuarta,aleatorio2_exp,Luxury
1151,11.0,2.0,1.5,1010.0,3060.0,1010.0,1918.0,47.6897,-122.354,2.0,8.026170194946426,0.0,2014,1.0,0,0,CD,0,0,2,0.692443597948045,0.5355060020148005,1.3380195706801241,0.9823783876237229,1.7291681439837758,0.7111144599535619,-2.7357631751240286,0.7866645372944496,0.6157051879430195,14.918995210869276,0.07284093886922939,0.9840398875625141,1.8632148271011444,32.23217304270129,6.386917579111369,0
1152,7.0,2.0,2.0,1990.0,4000.0,1090.0,1952.0,47.6889,-122.342,2.0,8.294049640102028,0.0,2014,1.0,0,0,A,1,0,2,0.41801229446320964,0.13303974870349766,1.1776128516592166,0.9823783876237229,2.305524191978368,1.7998553517574536,-2.4082520566512744,0.8849851044562559,1.7785149873909456,14.874312018439749,0.14930445806190287,0.9840398875625141,2.181546251823313,4.2781371030429,1.5846358251467363,1
1153,7.0,5.0,3.5,3130.0,12087.0,2180.0,1975.0,47.5336,-122.052,5.0,9.399885773859458,0.0,2014,2.0,0,0,B,1,0,5,0.9228263229427709,0.9630315912146294,1.1776128516592166,1.2352555299023709,4.034592335962143,3.0663498585497364,-1.1836710837969742,2.2246028320358655,2.565121616429249,7.46939968819441,1.1713912423692885,1.2373448560784768,3.495653766730922,101.70170845439985,28.076674651751986,0
1154,9.0,4.0,1.0,1010.0,6000.0,750.0,1925.0,47.5518,-122.383,4.0,8.699514748210191,5.263157894736842,2014,1.0,0,0,B,1,0,4,0.10202429848895567,0.0063908620911118375,1.2654232491907427,1.1682356884109237,1.1528120959891839,0.7111144599535619,-1.941865703860424,0.46712269401857953,0.8551072054764162,8.206562323285484,-0.14039575287265413,1.170211635251248,2.6633759997691704,0.015112304179498895,1.021957872344974,0
1155,7.0,3.0,2.5,3200.0,18750.0,2660.0,1967.0,47.5717,-122.12,3.0,9.838949031398556,0.0,2014,1.0,0,0,Desc,1,1,3,0.7960863406189652,0.529196556952087,1.1776128516592166,1.0871706721689194,2.88188023997296,3.144117065107157,-0.725118940405407,2.814526235006703,2.2915193106767955,9.052276009393793,1.008747925343555,1.0890094733027216,4.017409484995873,56.31744222067538,6.248864130146249,1
1156,10.0,2.0,1.0,700.0,4000.0,700.0,1943.0,47.5487,-122.391,2.0,8.294049640102028,0.0,2014,1.0,0,0,B,0,0,2,0.34273495236606166,0.40676014479399847,1.3032372040910134,0.9823783876237229,1.1528120959891839,0.36671683091355534,-2.4082520566512744,0.40567233954245063,1.4707123934194357,8.07855090705518,-0.20821027395208414,0.9840398875625141,2.181546251823313,1.9328206856725914,4.08922226951616,0
1157,6.0,3.0,2.5,1800.0,43647.0,1800.0,1976.0,47.7757,-122.132,3.0,10.683889830383498,0.0,2014,1.0,0,0,CD,0,0,3,0.17639662661352695,0.8376231693422423,1.125144636391203,1.0871706721689194,2.88188023997296,1.58877293395874,0.1395962094159428,1.757580138017286,2.5993219046483054,20.113259606199172,0.9770841839170018,1.0890094733027216,5.021485061569237,0.13538894486648023,18.18507153897834,0
1158,7.0,2.0,1.0,1290.0,6272.0,890.0,1922.0,47.6777,-122.305,2.0,8.743850562030243,0.0,2014,1.0,0,0,CD,1,0,2,0.6062628678612192,0.9393813770275898,1.1776128516592166,0.9823783876237229,1.1528120959891839,1.0221832861832454,-1.892416733198391,0.6391836865517404,0.7525063408192463,14.25578386533132,0.3538556894995919,0.9840398875625141,2.716061948746539,18.938298752032164,25.86858398428519,0
1159,8.0,3.0,2.0,1650.0,3200.0,1650.0,1901.0,47.6209,-122.317,3.0,8.070906088787819,0.0,2014,1.5,0,0,B,0,0,3,0.45843575114562773,0.641466259291313,1.223878843633215,1.0871706721689194,2.305524191978368,1.4221289199071239,-2.6796528908682746,1.5732290745888993,0.03430028821905641,11.321179299970844,0.29198476647108396,1.0890094733027216,1.9163762065211978,6.189688510697812,9.218693718434508,1
1160,10.0,3.0,2.5,1790.0,3962.0,1790.0,1992.0,47.6894,-122.391,3.0,8.284504227258497,0.0,2014,2.0,0,0,B,0,0,3,0.8914950081967438,0.4409217114813426,1.3032372040910134,1.0871706721689194,2.88188023997296,1.5776633330219656,-2.41960650859913,1.7452900671220601,3.146526516153212,14.9022311604259,-0.20821027395208414,1.0890094733027216,2.1702030714300675,88.57554531835491,4.602821976399418,1
1161,12.0,3.0,2.5,1850.0,1499.0,1790.0,2005.0,47.6475,-122.396,3.0,7.312553498102598,0.0,2014,2.5,0,0,B,1,0,3,0.17026527325906204,0.79931174448523,1.3702831869493057,1.0871706721689194,2.88188023997296,1.6443209386426119,-3.767225564172025,1.7452900671220601,3.5911302630009483,12.653425559308992,-0.25305519117881753,1.0890094733027216,1.015196720747854,0.11750918306769348,15.925373406131829,1
1162,6.0,3.0,4.5,2820.0,7200.0,2460.0,1930.0,47.6298,-122.29,3.0,8.881836305004146,0.0,2014,2.0,0,0,CD,1,0,3,0.8288458258590603,0.6749150516801664,1.125144636391203,1.0871706721689194,5.187304431951327,2.72195222950973,-1.740034810333459,2.5687248171021873,1.0261086465716993,11.75868335092072,0.42617145355842295,1.0890094733027216,2.880035702412913,66.17752555542312,10.35096264452736,1
1163,9.0,2.0,1.5,1210.0,5000.0,1210.0,1907.0,47.6793,-122.397,2.0,8.517193191416238,0.0,2014,1.5,0,0,A,0,0,2,0.4881440588092738,0.15029043300895162,1.2654232491907427,0.9823783876237229,1.7291681439837758,0.93330647868905,-2.148112259549654,1.0324659551989652,0.23950201753339662,14.343340853958004,-0.26227065373416514,0.9840398875625141,2.4467162971254304,7.957605511335902,1.6821966112567486,1
1164,12.0,3.0,1.0,1920.0,6710.0,1320.0,1959.0,47.5346,-122.286,3.0,8.811354229965728,0.0,2014,1.0,0,0,B,1,0,3,0.789112357227759,0.8643359163692628,1.3702831869493057,1.0871706721689194,1.1528120959891839,1.7220881452000327,-1.8175962276499251,1.1676567350464486,2.0179170049243425,7.5090026199842494,0.4446039625445225,1.0890094733027216,2.796279147850387,54.36941279324892,19.947775708262125,0
1165,8.0,4.0,0.0,4170.0,4322.0,2940.0,2005.0,47.6136,-122.041,4.0,8.371473537066832,0.0,2014,2.0,0,0,B,1,0,4,0.40491612745572203,0.9538732052432247,1.223878843633215,1.1682356884109237,0.0001,4.221748355974274,-2.3168861243900594,3.1586482200730246,3.5911302630009483,10.968519190404953,1.1953829343515066,1.170211635251248,2.2735520397777873,3.7665010037049798,27.200084931830418,1
1166,6.0,4.0,2.5,3360.0,11548.0,3360.0,1988.0,47.6534,-122.182,4.0,9.354267540782825,0.0,2014,2.0,0,0,B,0,0,4,0.6824759130603336,0.6152393417358943,1.125144636391203,1.1682356884109237,2.88188023997296,3.3218706800955475,-1.2318775369110753,3.674831197672507,3.0097253632769854,12.958962902246316,0.8331639142131446,1.170211635251248,3.4414438697373053,30.415547797930135,8.418227819734543,1
1167,11.0,3.0,2.0,1390.0,6005.0,1390.0,2005.0,47.2117,-121.99,3.0,8.700347734514084,0.0,2014,2.0,0,0,B,0,0,3,0.7904502510128096,0.2198054431100397,1.3380195706801241,1.0871706721689194,2.305524191978368,1.1332792955509892,-1.9409342999809271,1.2536872313130292,3.5911302630009483,0.16309605204349037,1.2996622862813771,1.0890094733027216,2.6643658693604646,54.73914446414934,2.140111563402179,0
1168,10.0,4.0,2.5,1900.0,9775.0,1900.0,1967.0,47.6856,-122.168,4.0,9.187583384853566,0.0,2014,1.0,0,0,A,0,0,4,0.8034174786291478,0.6161961345367828,1.3032372040910134,1.1682356884109237,2.88188023997296,1.699868943326484,-1.4091587225348272,1.8804808469695435,2.2915193106767955,14.690702215728798,0.8755927155828054,1.170211635251248,3.2433666906362664,58.42119015927333,8.44616995580416,1
1169,9.0,3.0,2.5,1800.0,9597.0,1200.0,1963.0,47.4516,-122.267,3.0,9.169205828617628,0.0,2014,1.0,0,1,B,1,0,3,0.8633327715928681,0.7150965294281478,1.2654232491907427,1.0871706721689194,2.88188023997296,1.58877293395874,-1.4288240818498148,1.0201758843037394,2.154718157800569,4.5782888749426505,0.5277977885359137,1.0890094733027216,3.221527935310714,77.90068867716737,11.896492494910825,0
1170,8.0,4.0,2.5,2390.0,8858.0,1740.0,1979.0,47.6925,-122.184,4.0,9.089076284483143,0.0,2014,1.0,0,0,CD,1,0,4,0.8285561964495476,0.6277890747417102,1.223878843633215,1.1682356884109237,2.88188023997296,2.2442393892284302,-1.514874963627521,1.6838397126459312,2.7019227693054755,15.075914124939178,0.8269529849440603,1.170211635251248,3.1263069229935807,66.0850573646407,8.7921909837858,1
1171,12.0,3.0,3.5,1370.0,1227.0,1370.0,2007.0,47.6964,-122.341,3.0,7.112327444710911,0.0,2014,3.0,0,0,B,0,0,3,0.790550298243718,0.28815462876911746,1.3702831869493057,1.0871706721689194,4.034592335962143,1.1110600936774404,-4.1448981381515,1.2291070895225775,3.6595308394390615,15.29584779701931,0.1554201598921309,1.0890094733027216,0.7772604177006037,54.76686844179108,2.711705494511905,0
1172,7.0,4.0,2.0,2520.0,21834.0,1420.0,1960.0,47.4996,-122.378,4.0,9.991223666840217,0.0,2014,1.0,1,1,B,1,0,4,0.6117261618758978,0.9155828091739019,1.1776128516592166,1.1682356884109237,2.305524191978368,2.3886642014064976,-0.5679112034825751,1.2905574439987064,2.052117293143399,6.185202713227448,-0.10023424158719674,1.170211635251248,4.198363277927002,19.630404172923658,23.821905660145756,1
1173,11.0,4.0,2.5,2830.0,7350.0,1690.0,1982.0,47.3088,-122.341,4.0,8.902455592206882,0.0,2014,1.0,0,0,B,1,0,4,0.8410916012458017,0.5825629745619939,1.3380195706801241,1.1682356884109237,2.88188023997296,2.733061830446504,-1.717446008673851,1.6223893581698023,2.804523633962645,1.2242029601186404,0.1554201598921309,1.170211635251248,2.904538392674161,70.176771906756,7.517460385138595,0
1174,6.0,4.0,2.0,1580.0,9581.0,1580.0,1953.0,47.692,-122.165,4.0,9.167537249650874,0.0,2014,1.0,0,0,B,0,0,4,0.05546419187083673,0.9535230400499551,1.125144636391203,1.1682356884109237,2.305524191978368,1.344361713349703,-1.4306108453653583,1.487198578322319,1.8127152756100025,15.04783268178642,0.8844550352391023,1.170211635251248,3.2195450988917425,0.0013132971933733355,27.167117799271793,0
1175,6.0,4.0,2.5,2700.0,5100.0,1440.0,1968.0,47.5331,-122.384,4.0,8.536995818712418,0.0,2014,1.0,0,0,CD,1,0,4,0.8526734268856853,0.7078264034745165,1.125144636391203,1.1682356884109237,2.88188023997296,2.588637018268437,-2.125465035151058,1.3151375857891578,2.3257195988958523,7.449637488710628,-0.1486253009938652,1.170211635251248,2.4702485190798744,74.12341732752489,11.600687166503127,1
1176,8.0,3.0,2.5,1330.0,1200.0,1330.0,2002.0,47.7034,-122.344,3.0,7.090076835776092,0.0,2014,3.0,0,0,B,0,0,3,0.046234390615950915,0.12384883672176883,1.223878843633215,1.0871706721689194,2.88188023997296,1.066621689930343,-4.191519314626051,1.1799468059416744,3.488529398343778,15.694595244686477,0.1369596921854491,1.0890094733027216,0.7508191652221143,0.000632714566592111,1.534988539858573,0
1177,8.0,4.0,2.5,3190.0,27806.0,3190.0,1997.0,47.3425,-122.03,4.0,10.233007103729488,0.0,2014,2.0,0,0,B,0,0,4,0.8438905944813251,0.4268402665212293,1.223878843633215,1.1682356884109237,2.88188023997296,3.1330074641703827,-0.3197226672227959,3.465899992453669,3.3175279572484953,1.8232555971601314,1.2188124854293922,1.170211635251248,4.485683814575406,71.11575776552671,4.38373047461224,1
1178,10.0,4.0,2.5,2980.0,210395.0,2980.0,2001.0,47.4575,-121.707,4.0,11.725695395856878,0.0,2014,2.0,0,0,B,0,0,4,0.4901215998680497,0.6154018477489241,1.3032372040910134,1.1682356884109237,2.88188023997296,2.89970584449812,1.7240673905229484,3.2078085036539274,3.4543291101247218,4.762800855702932,1.7375943147815522,1.170211635251248,6.259502594971203,8.087381943027319,8.422967113082606,1
1179,8.0,3.0,1.0,880.0,7500.0,880.0,1978.0,47.3837,-122.307,3.0,8.922658299524402,0.0,2014,1.0,0,0,B,0,0,3,0.47013670030371857,0.42986040253712854,1.223878843633215,1.0871706721689194,1.1528120959891839,0.5666896477754946,-1.6953562098475687,0.6268936156565146,2.6677224810864186,2.7171904649875276,0.3438060627127938,1.0890094733027216,2.928546045071288,6.846459039579437,4.429824530763215,0
1180,11.0,3.0,1.0,1660.0,21514.0,1660.0,1973.0,47.2159,-121.964,3.0,9.976459164991953,0.0,2014,1.0,0,0,CD,0,0,3,0.9918349628552793,0.9399006292372433,1.3380195706801241,1.0871706721689194,1.1528120959891839,1.4332385208438982,-0.5831208094842982,1.585519145484125,2.4967210399911353,0.18856561240740516,1.3489133542562326,1.0890094733027216,4.180818053783579,135.71447206833724,25.915147186550573,0
1181,7.0,4.0,2.5,2170.0,7275.0,1820.0,1978.0,47.5672,-122.09,4.0,8.892199092039693,0.0,2014,1.0,0,0,B,1,0,4,0.7959361403506271,0.5655687606404822,1.1776128516592166,1.1682356884109237,2.88188023997296,1.999828168619393,-1.7286766291145939,1.7821602798077374,2.6677224810864186,8.857406004675967,1.0837804750760502,1.170211635251248,2.8923501999257843,56.274943636712926,7.0877702185624525,1
1182,10.0,5.0,2.5,2810.0,6000.0,2810.0,1907.0,47.6367,-122.35,5.0,8.699514748210191,0.0,2014,2.5,0,0,B,0,0,5,0.7442336000192953,0.040237293587449985,1.3032372040910134,1.2352555299023709,2.88188023997296,2.710842628572955,-1.941865703860424,2.9988772984350893,0.23950201753339662,12.103579650345807,0.09898381961920821,1.2373448560784768,2.6633759997691704,43.01460398573214,1.1490593200969004,1
1183,12.0,4.0,2.5,2650.0,9301.0,2650.0,2001.0,47.3477,-122.271,4.0,9.137877200242468,0.0,2014,2.0,0,0,B,0,0,4,0.37025074811357095,0.5566583962224831,1.3702831869493057,1.1682356884109237,2.88188023997296,2.5330890135845645,-1.4624073515331377,2.802236164111477,3.4543291101247218,1.9262814317966208,0.5108492386021763,1.170211635251248,3.1842989239565083,2.6326900978822287,6.872381767683753,0
1184,12.0,2.0,1.0,870.0,3121.0,870.0,1923.0,47.6659,-122.369,2.0,8.045908742270779,0.0,2014,1.0,0,0,CD,0,0,2,0.3706588359725381,0.22083552004870044,1.3702831869493057,0.9823783876237229,1.1528120959891839,0.5555800468387202,-2.7109272005522635,0.6146035447612888,0.7867066290383029,13.618329480809171,-0.03177375768092107,0.9840398875625141,1.8866709003659574,2.644321075534259,2.1477601687619767,0
1185,11.0,3.0,2.5,1650.0,10336.0,1500.0,1962.0,47.7757,-122.35,3.0,9.243388226022384,0.0,2014,1.0,0,0,B,1,0,3,0.9367361023376235,0.46905080580998904,1.3380195706801241,1.0871706721689194,2.88188023997296,1.4221289199071239,-1.3495948220881757,1.3888780111605126,2.1205178695815126,20.113259606199172,0.09898381961920821,1.0890094733027216,3.30968172494338,107.97462101125865,5.073807801940857,0
1186,5.0,4.0,3.5,3200.0,7081.0,3200.0,2004.0,47.5886,-121.989,4.0,8.865170419651774,0.0,2014,2.0,0,0,B,0,0,4,0.7942491323638279,0.9333314650815588,1.0641002485603581,1.1682356884109237,4.034592335962143,3.144117065107157,-1.758325451607045,3.4781900633488947,3.5569299747818914,9.803055925292194,1.3016020982651053,1.170211635251248,2.8602309912847583,55.79926168194842,25.33219359733207,1
1187,9.0,3.0,0.0,1410.0,2500.0,1410.0,2006.0,47.5132,-122.358,3.0,7.824046010856292,0.0,2014,2.0,0,0,B,0,0,3,0.7088527654268806,0.887123830681208,1.2654232491907427,1.0871706721689194,0.0001,1.1554984974245381,-2.9982419441646115,1.2782673731034806,3.625330551220005,6.684356072355041,0.045996218758256595,1.0890094733027216,1.6230229025029586,35.39851621145876,21.58591574502198,0
1188,5.0,4.0,1.0,1660.0,4690.0,1260.0,1945.0,47.6829,-122.378,4.0,8.453187861440325,0.0,2014,1.5,0,0,B,1,0,4,0.47123185394619294,0.5613460011218423,1.0641002485603581,1.1682356884109237,1.1528120959891839,1.4332385208438982,-2.2217667881310987,1.093916309675094,1.539112969857549,14.541324167993873,-0.10023424158719674,1.170211635251248,2.3706563072698823,6.91049689084922,6.984865493036761,1
1189,10.0,4.0,2.0,1720.0,7455.0,1020.0,1963.0,47.4669,-122.182,4.0,8.916640227198839,0.0,2014,1.0,0,0,CD,1,0,4,0.9333113902547557,0.7025869953487903,1.3032372040910134,1.1682356884109237,2.305524191978368,1.4998961264645447,-1.7019320652191567,0.7989546081896755,2.154718157800569,5.064298823262265,0.8331639142131446,1.170211635251248,2.921394538779475,106.40397961929848,11.392078289053083,0
1190,12.0,2.0,1.0,810.0,5100.0,810.0,1955.0,47.7317,-122.343,2.0,8.536995818712418,0.0,2014,1.0,0,0,B,0,0,2,0.00832980987770271,0.6220959189938933,1.3702831869493057,0.9823783876237229,1.1528120959891839,0.4889224412180737,-2.125465035151058,0.5408631193899343,1.8811158520481157,17.35897654794925,0.14315112415824463,0.9840398875625141,2.4702485190798744,6.270331755781444e-07,8.620527924316152,0
1191,12.0,3.0,2.0,1880.0,30346.0,1880.0,1988.0,47.3515,-122.291,3.0,10.320419992085188,5.263157894736842,2014,1.0,0,0,B,0,0,3,0.7843743507189369,0.6496942924458989,1.3702831869493057,1.0871706721689194,2.305524191978368,1.6776497414529352,-0.23035787863379603,1.8559007051790921,3.0097253632769854,2.0033600900773894,0.4215097455948392,1.0890094733027216,4.589559904333568,53.075091727198114,9.485176647176802,0
1192,7.0,3.0,2.5,1960.0,1585.0,1750.0,2003.0,47.5414,-122.288,3.0,7.368339686311381,0.0,2014,2.0,0,0,B,1,0,3,0.05076994551077185,0.6136229620706072,1.1776128516592166,1.0871706721689194,2.88188023997296,1.7665265489471305,-3.6724139089243617,1.696129783541157,3.522729686562835,7.7810794767614215,0.43543017712373505,1.0890094733027216,1.0814895890267384,0.0009210690182808608,8.371232970892855,0
1193,7.0,3.0,1.0,1300.0,7975.0,1300.0,1958.0,47.611,-122.122,3.0,8.984066927653044,0.0,2014,1.0,0,0,CD,0,0,3,0.6166649545835875,0.8646491227268499,1.1776128516592166,1.0871706721689194,1.1528120959891839,1.0332928871200198,-1.6284603895174299,1.1430765932559972,1.9837167167052856,10.844261843109578,1.0035397706673737,1.0890094733027216,3.0015202744716425,20.272233291687012,19.969425906555937,0
1194,12.0,3.0,3.5,1480.0,983.0,1180.0,2013.0,47.5555,-122.363,3.0,6.890609120147166,0.0,2014,2.0,0,0,B,1,0,3,0.23066579602717985,0.636005320808389,1.3702831869493057,1.0871706721689194,4.034592335962143,1.233265703981959,-4.675326320461989,0.9955957425132879,3.8647325687534013,8.360667399867312,0.011394052411682835,1.0890094733027216,0.5137840240400464,0.3961974485324966,9.045975789750331,0
1195,7.0,3.0,1.0,1640.0,4000.0,1640.0,1909.0,47.6563,-122.351,3.0,8.294049640102028,0.0,2014,1.5,0,0,A,0,0,3,0.45211662995222124,0.6334012321185253,1.1776128516592166,1.0871706721689194,1.1528120959891839,1.4110193189703495,-2.4082520566512744,1.5609390036936734,0.3079025939715099,13.110478379286517,0.09251189326751902,1.0890094733027216,2.181546251823313,5.855293299336346,8.96475719339746,1
1196,8.0,3.0,2.0,1620.0,1325.0,1430.0,2005.0,47.6498,-122.321,3.0,7.1891677384203225,0.0,2014,2.5,0,0,B,1,0,3,0.9494737873096115,0.12298616113975869,1.223878843633215,1.0871706721689194,2.305524191978368,1.3888001170968007,-3.991890711187553,1.3028475148939322,3.5911302630009483,12.772099835883706,0.2704801846833676,1.0890094733027216,0.8685726875105491,113.96943638108672,1.5304091746933541,1
1197,8.0,3.0,2.0,1530.0,6300.0,1530.0,1942.0,47.516,-122.375,3.0,8.748304912379623,0.0,2014,1.0,0,0,B,0,1,3,0.5277839567432756,0.6075737907191304,1.223878843633215,1.0871706721689194,2.305524191978368,1.288813708665831,-1.8874624973315064,1.4257482238461898,1.4365121052003793,6.789527091885139,-0.07688942858536232,1.0890094733027216,2.7213552242052303,10.875675727606582,8.197674767501299,0
1198,8.0,3.0,2.5,1820.0,4200.0,1820.0,2014.0,47.3693,-122.017,3.0,8.34283980427146,0.0,2014,2.0,0,0,B,0,0,3,0.48532354186918547,0.6636562375380497,1.223878843633215,1.0871706721689194,2.88188023997296,1.6109921358322887,-2.3505283147625455,1.7821602798077374,3.898932856972458,2.3845422856269995,1.24581229983929,1.0890094733027216,2.239525476259373,7.7752188958975275,9.95510885981895,0
1199,10.0,2.0,2.0,2510.0,19141.0,2510.0,1977.0,47.3103,-122.199,2.0,9.859587910246107,0.0,2014,2.0,0,0,B,0,0,2,0.11061364616384528,0.14318156694465156,1.3032372040910134,0.9823783876237229,2.305524191978368,2.3775546004697232,-0.7037651249846514,2.630175171578316,2.633522192867362,1.2483382671957581,0.779099107783543,0.9840398875625141,4.041935456760496,0.020890785951484872,1.6412853392072058,0
1200,8.0,4.0,2.0,1700.0,8043.0,850.0,1954.0,47.4758,-122.288,4.0,8.99255742690407,0.0,2014,1.0,0,0,B,1,0,4,0.8501260775820987,0.4514268921126561,1.223878843633215,1.1682356884109237,2.305524191978368,1.4776769245909958,-1.6192396612102844,0.5900234029708373,1.8469155638290589,5.358286758760127,0.43543017712373505,1.170211635251248,3.011609860559934,73.24144986303702,4.773372673416868,0
1201,7.0,4.0,2.5,1450.0,3600.0,1250.0,1902.0,47.5985,-122.298,4.0,8.1886891244442,0.0,2014,1.5,0,0,B,1,0,4,0.6607108696036449,0.17736472078855936,1.1776128516592166,1.1682356884109237,2.88188023997296,1.1999369011716359,-2.5347732923001427,1.0816262387798683,0.06850057643811326,10.256752797181495,0.3882547423813608,1.170211635251248,2.056342307790443,26.71647965121259,1.8475662523047256,0
1202,5.0,4.0,1.0,1660.0,34848.0,930.0,1933.0,47.6621,-122.132,4.0,10.458751025732688,0.0,2014,1.0,0,0,CD,1,0,4,0.9351687060747473,0.39162270607282657,1.0641002485603581,1.1682356884109237,1.1528120959891839,1.4332385208438982,-0.08927281856090512,0.6883439701326435,1.1287095112288694,13.41615117751717,0.9770841839170018,1.170211635251248,4.753943980158126,107.25363936255259,3.8803601079358354,1
1203,12.0,4.0,3.5,4140.0,46173.0,4140.0,2007.0,47.7647,-122.213,4.0,10.740150490648064,0.0,2014,2.0,0,0,B,0,0,4,0.9238240886624602,0.5882945468095002,1.3702831869493057,1.1682356884109237,4.034592335962143,4.188419553163951,0.19666324969640483,4.633456727500117,3.6595308394390615,19.405683898579166,0.7322700079149853,1.170211635251248,5.088341763200175,102.14233804302889,7.668177935486576,1
1204,12.0,4.0,2.5,2910.0,15016.0,2910.0,1990.0,47.69,-122.097,4.0,9.616871578266345,0.0,2014,2.0,0,0,B,0,0,4,0.4107499592399364,0.10821361160542653,1.3702831869493057,1.1682356884109237,2.88188023997296,2.821938637940699,-0.955940755377976,3.121778007387347,3.0781259397150986,14.935768685250967,1.0667697096902542,1.170211635251248,3.75350632507562,3.98838692337062,1.454078039681879,1
1205,8.0,2.0,2.0,1600.0,64468.0,1600.0,1950.0,47.7344,-122.143,2.0,11.07392425564261,0.0,2014,1.0,0,0,B,0,0,2,0.692289950870629,0.45653970874986527,1.223878843633215,0.9823783876237229,2.305524191978368,1.366580915223252,0.5343817427156268,1.5117787201127704,1.7101144109528323,17.522151241950006,0.9471511198765943,0.9840398875625141,5.484977936923316,32.203568078783405,4.8586508030631625,1
1206,10.0,3.0,2.5,1740.0,3721.0,1740.0,2009.0,47.3363,-122.213,3.0,8.221747728346623,0.0,2014,2.0,0,0,B,0,0,3,0.89512271380162,0.6553234905684393,1.3032372040910134,1.0871706721689194,2.88188023997296,1.5221153283380935,-2.4947843655622743,1.6838397126459312,3.727931415877175,1.7041175686152956,0.7322700079149853,1.0890094733027216,2.095627115452602,90.0263613079724,9.671915041652806,0
1207,11.0,4.0,2.0,2200.0,3060.0,1100.0,1908.0,47.565,-122.284,4.0,8.026170194946426,0.0,2014,1.0,0,0,B,1,1,4,0.09849658420653251,0.03442449361061761,1.3380195706801241,1.1682356884109237,2.305524191978368,2.0331569714297166,-2.7357631751240286,0.8972751753514816,0.273702305752453,8.762907940461217,0.45369435408439385,1.170211635251248,1.8632148271011444,0.013125229971344993,1.1261577732383847,0
1208,5.0,2.0,1.0,1000.0,4776.0,1000.0,1942.0,47.5619,-122.315,2.0,8.471358655072438,0.0,2014,1.0,0,0,CD,0,0,2,0.16460791435134614,0.5485713524540488,1.0641002485603581,0.9823783876237229,1.1528120959891839,0.7000048590167876,-2.200783964800049,0.7743744663992239,1.4365121052003793,8.630611773432813,0.30256608971716953,0.9840398875625141,2.3922493586586624,0.10263992711611868,6.6825667625993415,0
1209,9.0,4.0,4.0,3610.0,12811.0,3610.0,2000.0,47.5812,-121.993,4.0,9.458059455856434,0.0,2014,2.0,0,0,B,0,0,4,0.6320566677405753,0.014165615594704417,1.2654232491907427,1.1682356884109237,4.610948383956735,3.5996107035149074,-1.1223725163667753,3.9820829700531513,3.420128821905665,9.470631485175529,1.2938201703976708,1.170211635251248,3.5647837854999067,22.373769006450342,1.0498499666778125,1
1210,9.0,3.0,2.5,1427.0,4337.0,1427.0,2009.0,47.3857,-122.162,3.0,8.374938143835367,0.0,2014,2.0,0,0,B,0,0,3,0.5785062465283142,0.7367096180699605,1.2654232491907427,1.0871706721689194,2.88188023997296,1.1743848190170547,-2.3128268435007944,1.2991604936253645,3.727931415877175,2.7651088520630194,0.8932395036235029,1.0890094733027216,2.2776691649573215,15.700306735247459,12.821175494612723,0
1211,6.0,2.0,1.0,1020.0,8100.0,1020.0,1940.0,47.4971,-122.334,2.0,8.99961934066053,0.0,2014,1.0,0,0,B,0,0,2,0.5556528108874674,0.6048779045411612,1.125144636391203,0.9823783876237229,1.1528120959891839,0.7222240608903363,-1.6115754911102933,0.7989546081896755,1.3681115287622658,6.095553878440059,0.197213784243958,0.9840398875625141,3.02000180368216,13.36198504358766,8.121490097383354,0
1212,11.0,4.0,3.0,2240.0,7035.0,2240.0,1942.0,47.5124,-122.374,4.0,8.858652969548489,0.0,2014,2.0,0,0,B,0,1,4,0.06617541081064471,0.15010466588332028,1.3380195706801241,1.1682356884109237,3.458236287967552,2.077595375176814,-1.7654864186488348,2.2983432574072205,1.4365121052003793,6.654457992651531,-0.06922738020853984,1.170211635251248,2.85248605521574,0.0026661271271819203,1.681114661300507,0
1213,10.0,4.0,1.0,1530.0,4875.0,1530.0,1977.0,47.3638,-122.091,4.0,8.491875383431948,0.0,2014,2.0,0,0,B,0,0,4,0.18237867709928346,0.5795509574530978,1.3032372040910134,1.1682356884109237,1.1528120959891839,1.288813708665831,-2.1771621767154805,1.4257482238461898,2.633522192867362,2.2632194398510244,1.0813680103890713,1.170211635251248,2.416630174310744,0.15472770704311306,7.439447457142623,0
1214,7.0,3.0,2.5,3160.0,13603.0,3160.0,2003.0,47.7443,-121.977,3.0,9.51804563563343,0.0,2014,2.0,0,0,B,0,0,3,0.48707503699119425,0.9323466794155691,1.1776128516592166,1.0871706721689194,2.88188023997296,3.0996786613600595,-1.059358248893152,3.4290297797679914,3.522729686562835,18.12698924280863,1.3245909980907054,1.0890094733027216,3.63606766493664,7.8881045967993035,25.24594036792698,0
