,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_sqr,AcidoCitrico_exp,Azucar_sqr,CloruroSodico_log,Densidad_raiz4,pH_sqrt,Sulfatos_sqr,Alcohol_sqrt,CalifProductor_sqrt,PrecioBotella_sqr,aleatorio_ident,aleatorio2_log,Beneficio
839,-0.62,0.08,-2.1,0.07,0.99358,4.44,3.25,12.5,2,3.13,M,**,3.0,0.0,0.9625489349447426,0.2087437190884226,3.47927625780229,15.882540463138678,8.237855565138288,1.147369229611343,1.3273794725361356,2.2211622056091582,36.09041243168004,1.8748454211605146,1.3645593560288818,2.0852776920503926,3.32624524467554,-0.3154179053208945,650
840,-0.94,-0.19,18.3,0.526,0.992,3.12,0.38,10.7,4,2.17,B,***,1.0,0.0,0.9463014591017495,0.24823264145428703,2.0964099896730892,11.559709521719391,12.124097482545094,1.5252575170354052,1.3206796084552703,1.7170160433562318,8.480556494259769,1.7346161599555805,1.9297524380738358,0.629253682700734,3.270085234453649,-0.14193268659980557,868
841,0.22,0.32,9.3,0.351,1.04244,1.64,0.54,10.7,2,5.69,M,Desc,2.0,0.0,0.274503171086954,0.8646739559396005,8.76700635337258,21.065059055830158,10.317299030081104,1.3965483993729009,1.4974404515523976,0.8497470105826366,9.515403756062515,1.7346161599555805,1.3645593560288818,10.109217558578596,0.9479892309546982,1.1069051231811307,756
842,1.41,0.38,7.2,0.474,1.01481,4.37,0.5,9.6,2,3.47,B,***,1.0,0.0,0.49878190612672846,0.5490570838593144,20.367687131805596,22.605981020997355,9.916678083723731,1.488711743805372,1.4089019006175438,2.197333441830286,9.251108418586243,1.643039266509887,1.3645593560288818,2.8040794661786403,1.723217098600277,0.6525579500403522,448
843,0.22,0.28,2.2,0.504,0.9917,4.4,1.1,10.5,2,5.82,M,*,2.0,0.0,0.28479551688911486,0.5332201480132042,8.76700635337258,20.096583377782547,8.99474791338434,1.5099585276105993,1.3193958988089562,2.2075772644372753,13.606385022521362,1.7183288674543937,1.3645593560288818,10.677392244679893,0.9835651106200847,0.6232738727170262,585
844,0.35,-0.58,11.95,-0.511,0.99687,3.11,0.29,9.7,3,2.35,B,**,2.0,0.0,0.1845299557418263,0.11912100180761898,9.799874213475514,7.3055432530551085,10.83416589392723,0.2677066834699744,1.3410136770935004,1.712630448126841,7.924627668990658,1.6515742775059559,1.6712221139600012,0.8377356160766594,0.6369934342963566,-0.8774554909038871,774
845,1.73,-0.23,22.7,0.053,0.993,2.43,0.7,11.4,2,2.42,MM,**,1.0,0.0,0.7959499728385967,0.33732270309682155,24.309245966810444,11.028246614949989,13.060450667605014,1.1301017049509028,1.324931825249368,1.3821404574160074,10.60980858613818,1.790455294655762,1.3645593560288818,0.9268542664251307,2.7503896776169436,0.16505658494488099,182
846,0.21,-1.33,8.1,0.047,1.04098,4.25,1.9,10.6,3,1.85,B,***,1.0,7.6923076923076925,0.8349083223158436,0.296305135343093,8.689936741216398,3.0226930387841096,10.087401407025112,1.1239353898292834,1.4931423252623148,2.155871461633833,20.716242300404932,1.7264917200939807,1.6712221139600012,0.33214912692944387,2.88505067517822,0.03528460459505063,892
847,1.58,0.0,6.3,0.031,0.9924,2.0,1.26,5.2,3,1.83,R,***,3.0,7.6923076923076925,0.9727788989489204,0.9183184630733203,22.418258174833227,14.455698009804815,9.7474118124143,1.107303534850483,1.3223854196577776,1.124076273430644,14.90924134155224,1.209263109067073,1.6712221139600012,0.3167051168729727,3.3616054993142304,1.1671168826222407,690
848,1.29,1.36,10.3,0.623,0.94667,3.62,2.11,11.5,2,4.4,M,**,2.0,0.0,0.9710241969843816,0.7852845160592921,18.979429009856332,71.61672001421489,10.510859095209431,1.5900534388024763,1.058969707806361,1.923589394262691,22.829301715354955,1.7982907787637747,1.3645593560288818,5.313002943741769,3.3555403060979336,1.0105640519267438,575
849,-0.12,-2.27,12.15,-0.085,1.0283,2.85,0.14,10.8,4,1.5,B,***,1.0,7.6923076923076925,0.5161171092365969,0.9176359377365693,6.337520727564684,1.0001000050001667,10.873687380281758,0.9776625381054791,1.454151012307329,1.5943763602960854,7.039956042067368,1.7427027242777287,1.9297524380738358,0.11495841424290253,1.7831368789561055,1.1663731323889241,755
850,0.21,0.34,1.4,0.009,0.99091,2.97,1.38,11.0,2,2.13,R,**,2.0,0.0,0.012837688474831244,0.8258247345669497,8.689936741216398,21.566660754236345,8.851412370847735,1.0839734581168503,1.3159974186027488,1.650008628392447,15.925468235004502,1.758764313618218,1.3645593560288818,0.5869685137576424,0.0435326667339624,1.060919054989125,502
851,0.31,1.65,2.2,-0.506,0.9926,3.37,-0.03,14.0,2,1.0,R,Desc,1.0,0.0,0.958222683925065,0.9019083620724933,9.47594418797894,100.7413350818696,8.99474791338434,0.2797686384941595,1.3232358556348731,1.8232306835481071,6.100608114510951,1.9841468684641599,1.3645593560288818,1e-08,3.3112913956078196,1.1490796902514735,400
852,0.445,0.56,7.7,0.04,0.94728,4.17,0.0,15.3,4,1.3,B,*,2.0,0.0,0.9315295593809657,0.2663262710433316,10.5910266624409,27.938648357639487,10.01134449148475,1.116692966369616,1.06398963103075,2.1277813395071505,6.261489814072048,2.0742210857027206,1.9297524380738358,0.041401305376025294,3.2190256084949653,-0.07149573085697655,499
853,1.04,0.35,-21.2,0.416,1.02985,3.05,-0.45,8.9,3,1.37,R,Desc,1.0,0.0,0.8185237476152033,0.5343283901460713,16.244590987024964,21.821923041342732,5.277829822228556,1.4463087077196473,1.4590872620797506,1.6860773422657334,4.0681155004130325,1.5820054018591534,1.6712221139600012,0.0629642751586921,2.82841677760784,0.6253512641730086,531
854,0.33,0.14,4.8,0.052,1.01384,3.21,0.48,9.4,2,1.23,R,***,2.0,0.0,0.43880235344732044,0.4904092340182824,9.63722869738497,17.04435802070843,9.468539253547371,1.1290766226639037,1.4054756532711774,1.7559935833500613,9.120356630354502,1.6258348334444688,1.3645593560288818,0.024342047631078865,1.5158955229825661,0.5395311717355653,446
855,0.3,0.32,57.0,0.045,1.04331,3.09,0.33,7.5,3,5.96,B,****,1.0,0.0,0.3938948391165267,0.2879620671661264,9.395812310782611,21.065059055830158,21.553641572971465,1.1218714727568344,1.4999841687491444,1.7038253928346228,8.169380679377378,1.452262790251106,1.6712221139600012,11.30664413658283,1.360671013758584,0.006694575058464987,785
856,1.17,0.35,42.8,0.051,0.96568,2.76,-0.95,11.0,2,2.72,M,Desc,3.0,0.0,0.01440737741124154,0.8471279330326058,17.640167128549358,21.821923041342732,17.780799086101993,1.1280504885048614,1.1900977522874754,1.5513434844182938,2.1835689634627466,1.758764313618218,1.3645593560288818,1.3598027716111267,0.04895835547268469,1.086397242124081,146
857,0.41,0.72,1.15,0.581,0.97384,3.37,0.38,11.4,2,1.0,MB,***,2.0,7.6923076923076925,0.007561696786725913,0.20280396376464416,10.295976801854184,33.72618349981275,8.806856110192628,1.5625112836074186,1.2351254784202366,1.8232306835481071,8.480556494259769,1.790455294655762,1.3645593560288818,1e-08,0.025296003390198118,-0.34432699949356527,521
858,0.18,1.26,8.1,1.027,1.04253,3.11,0.54,11.3,2,2.0,MM,Desc,1.0,0.0,0.8413309188778361,0.9011571304865804,8.460769414774614,63.66684036725246,10.087401407025112,1.82220763650938,1.4977041962878717,1.712630448126841,9.515403756062515,1.7825853694381313,1.3645593560288818,0.45969804490010674,2.90725062131497,1.1482461335861114,309
859,0.41,0.27,42.8,0.629,0.99672,1.77,0.41,14.4,2,1.65,R,*,1.0,0.0,0.9876224443855297,0.25301863954066195,10.295976801854184,19.861503278456823,17.780799086101993,1.5939268315652617,1.340401053158283,0.9579162378747966,8.670053744201994,2.012291491543912,1.3645593560288818,0.19425327466656206,3.412912771379423,-0.1228132966385741,581
860,1.08,0.32,-24.2,-0.923,1.04402,3.18,-0.93,9.6,2,4.09,B,****,1.0,0.0,0.4984370207998471,0.24314533764068846,16.66787450049065,21.065059055830158,4.872535514763926,-9.210340371976182,1.5020505274715337,1.743097914889452,2.247783780889585,1.643039266509887,1.3645593560288818,4.388367214453734,1.7220249895200601,-0.16266470788828055,704
861,0.24,0.34,54.2,-0.308,1.00758,5.13,-0.95,16.7,2,1.97,M,*,2.0,0.0,0.7846209874058898,0.9426831067024417,8.922166332698326,21.566660754236345,20.780991480182344,0.6682803460257059,1.3827371220307836,2.4436434667813347,2.1835689634627466,2.1670410683550476,1.3645593560288818,0.4325338364757912,2.711230614150549,1.1933111632217253,355
862,0.52,-0.67,-34.0,0.047,0.99542,3.19,0.48,15.8,2,1.83,R,**,3.0,0.0,0.14587449401122543,0.9436373294403472,11.237311745132136,6.571454419362957,3.6613967041267905,1.1239353898292834,1.3350561196669528,1.7474070453627852,9.120356630354502,2.1078403465404194,1.3645593560288818,0.3167051168729727,0.5033793796025197,1.1943232104771702,460
863,0.56,-0.78,12.7,0.303,0.99695,3.32,-1.11,3.0,3,1.0,R,**,3.0,7.6923076923076925,0.7803994936805264,0.5675555313516669,11.589822911003385,5.773647397703097,10.982742476365773,1.3581446485440052,1.3413400668524709,1.8024885350463609,1.7033515562015489,0.9185242973265165,1.6712221139600012,1e-08,2.696638862603474,0.6857117328040936,604
864,-0.32,-1.05,10.9,-0.074,0.9948,3.3,0.61,13.3,2,3.85,M,**,2.0,7.6923076923076925,0.3539386148411269,0.7399475388942786,5.092147438321603,4.202204738793375,10.62785857250388,0.9907031365278632,1.3324842260984386,1.794124532018468,9.986877496562037,1.9339084404010254,1.3645593560288818,3.733182442004116,1.2225608244947939,0.9510741203220116,330
865,1.1,0.68,1.5,0.05,0.9946,3.32,1.25,14.9,3,4.82,R,*,1.0,0.0,0.38332197943953317,0.6798957530099413,16.88155776725025,32.17560686262553,8.86926635462812,1.1270233003128354,1.3316513974409478,1.8024885350463609,14.826067970979816,2.0469281523956537,1.6712221139600012,6.706637070169258,1.3241255273536512,0.8663989264369221,778
866,0.2,0.38,-26.8,-0.348,1.0004,3.34,1.82,6.9,4,5.39,MM,Desc,1.0,0.0,0.8552526277907428,0.8145982248391372,8.613207380731344,22.605981020997355,4.534375927925965,0.6010316848487655,1.3551943614804092,1.8108139058325856,19.938254308309546,1.3929644055007628,1.9297524380738358,8.857328762452028,2.9553715308279522,1.0472265588730083,260
867,0.27,0.69,23.2,0.308,1.02435,3.06,0.47,9.7,3,4.91,MM,*,2.0,0.0,0.15995056600885438,0.3652765765748457,9.157458189220398,32.55643628681798,13.169058004918679,1.3622145537898047,1.4413390081133393,1.690531823241853,9.055329706365232,1.6515742775059559,1.6712221139600012,7.026366870988551,0.5520338509130178,0.24473863029270285,170
868,-1.08,0.39,2.0,-0.404,0.96975,1.84,0.52,10.9,4,2.29,R,***,1.0,0.0,0.11662629946307346,0.6044134873310097,1.6009670354694834,22.873544668585676,8.958806097973007,0.49857144276064197,1.2131830502017589,1.0113806443792637,9.382790793822249,1.7507519378915417,1.9297524380738358,0.7649327886243185,0.4022818970969857,0.7486635355360531,335
869,1.075,0.19,58.7,0.37,0.98977,3.34,0.56,10.0,3,1.48,R,*,3.0,0.0,0.5231003941354548,0.6987750712441465,16.6146663410952,18.07720207484877,22.02963108117448,1.4113515783975652,1.3110463828363776,1.8108139058325856,9.648947305307049,1.67691868693662,1.6712221139600012,0.10594827852603181,1.8072748653788624,0.8938001286583861,480
870,0.75,0.25,-32.1,-0.424,0.95487,3.39,1.47,14.3,1,2.0,M,**,1.0,0.0,0.5424491794543677,0.44033990904415576,13.338595939033084,19.399560472804033,3.8827091143830703,0.4592760898031993,1.1212240055974128,1.8314617681006575,16.709623523069443,2.005292368736801,0.9649150833430776,0.45969804490010674,1.8741546682351287,0.43176915820256406,339
871,0.62,-1.27,47.1,-0.442,0.99042,3.48,-1.16,12.0,3,1.61,MB,***,3.0,0.0,0.8584271096560147,0.8329296960402364,12.128797209944072,3.2438048849496344,18.88499146902273,0.4225396282574468,1.3138761978867768,1.8680528845935505,1.5654975708633945,1.8369669401262194,1.6712221139600012,0.17108590376114044,2.9663442465731955,1.0694887916747908,905
872,0.28,-0.06,8.0,0.048,0.99498,4.33,-0.55,4.6,2,2.24,R,Desc,3.0,0.0,0.12807158692045362,0.34304776527139114,9.236569311403342,13.47033477498471,10.068360195695726,1.1249657531527075,1.33323243902413,2.1836002586140975,3.6446768428097567,1.1373653282893448,1.3645593560288818,0.7067913592379249,0.4418429628779299,0.1819009047083868,319
873,2.3,0.32,-10.5,0.256,0.99215,2.7,1.67,10.8,2,4.75,M,Desc,1.0,0.0,0.8820427820665292,0.7688386366599125,32.193196005476665,21.065059055830158,6.855224735828014,1.3190554576447875,1.3213200620284633,1.5219790927926138,18.51965838768958,1.7427027242777287,1.3645593560288818,6.463105435670375,3.0479727048511194,0.9893909965302976,420
874,0.25,-0.52,62.4,0.082,0.9995,3.03,-0.59,9.2,4,1.9,B,**,3.0,0.0,0.39065147217527263,0.04076914849575031,9.00025669986789,7.839948214193631,23.08357855398768,1.1593810069895853,1.3516211354692997,1.677132887256937,3.4818154887982984,1.6084463870423094,1.9297524380738358,0.37236762065552176,1.3494601941620912,-1.95447380324621,582
875,0.92,-0.42,2.4,0.087,0.99045,2.77,0.44,9.4,6,1.15,R,**,2.0,0.0,0.027970923955632165,0.04537134357120631,15.00740460705612,8.81889807854587,9.030761681980463,1.1643436410444319,1.3140063640462765,1.5561836806555445,8.861644814903817,1.6258348334444688,2.363443823825282,0.010360502499369066,0.0958412633125867,-1.8467763564748054,550
876,0.42,0.89,-39.0,-0.465,1.02855,4.29,0.64,15.9,2,1.8,R,***,3.0,0.0,0.2604462798140902,0.7203948999739652,10.37985144743291,41.19448886908151,3.110025435444756,0.37354483347147865,1.4549505850971156,2.169780155742368,10.192427372327824,2.1145000565924814,1.3645593560288818,0.2942284454675089,0.8994010585394429,0.9242834902852016,670
877,-0.12,0.36,-39.1,0.036,0.99573,3.04,0.32,17.7,3,1.79,B,***,3.0,0.0,0.3003364790357942,0.31369579967050853,6.337520727564684,22.080206604480747,3.0994567116241374,1.1125307659974006,1.3363365121609454,1.6816110616936173,8.107843456654102,2.2309779515264396,1.6712221139600012,0.286920046646819,1.037283029726389,0.09237403897360448,489
878,0.27,-1.02,1.2,0.018,0.97664,3.87,-1.03,10.3,1,2.61,M,*,2.0,0.0,0.9764494630393825,0.2690219408055261,9.157458189220398,4.353189239625463,8.815758368175553,1.0935834595054803,1.24949876351951,2.01896562378078,1.936015563798033,1.7018857103446032,0.9649150833430776,1.191450131112143,3.374292941895003,-0.06141376912647636,428
879,0.84,0.35,2.6,0.431,0.99146,3.22,1.36,11.3,2,5.99,R,*,3.0,7.6923076923076925,0.22043250057261266,0.2225312521107472,14.209833820767058,21.821923041342732,9.066847403761372,1.4574485546759686,1.3183662266075673,1.760271145607441,15.753770618585133,1.7825853694381313,1.3645593560288818,11.443827596214316,0.7610919283746487,-0.2513695568336665,713
880,1.56,1.75,6.6,0.123,0.9953,1.96,2.09,9.4,2,4.39,R,**,2.0,0.0,0.6811503122964399,0.43318805991271936,22.171910747645427,113.32059117115271,9.803672008185004,1.1993656015897611,1.3345594933530636,1.0969882876874968,22.623637673279934,1.6258348334444688,1.3645593560288818,5.28179729737399,2.3535803410886738,0.41538304359749123,473
881,0.3,1.85,10.6,0.039,0.99815,3.27,0.3,9.3,3,7.07,M,Desc,1.0,0.0,0.34431398458241735,0.06229774525897602,9.395812310782611,127.47057970736213,10.569277886523771,1.1156540392663645,1.3462075673762692,1.781504901064225,7.985466951460739,1.617163981424095,1.6712221139600012,16.93335561139864,1.1892929286730465,-1.527947269985178,428
882,0.24,-0.77,12.75,0.451,0.99386,2.43,0.57,12.9,2,3.32,B,****,1.0,0.0,0.5864971257705749,0.38399939268586447,8.922166332698326,5.8419840983392435,10.992683558454072,1.4721112350783154,1.3285562652061451,1.3821404574160074,9.716068050055915,1.904605892186212,1.3645593560288818,2.4738635065105625,2.026408048346375,0.2947643751376565,943
883,0.35,0.35,1.1,0.045,0.992,3.34,0.68,3.6,1,6.25,MM,*,1.0,7.6923076923076925,0.666455572293354,0.01563627652035582,9.799874213475514,21.821923041342732,8.797958349283757,1.1218714727568344,1.3206796084552703,1.8108139058325856,10.4697509278638,1.0061830160239267,0.9649150833430776,12.667401921963778,2.3027874205909806,-2.9246437273103143,394
884,1.8,-0.97,2.1,0.18,1.04206,2.35,0.64,13.4,2,3.41,M,Desc,2.0,0.0,0.7388517602230492,0.814207523482687,25.2179063150766,4.616981259086225,8.976768011530575,1.252424418740761,1.4963253234115208,1.3379028042775662,10.192427372327824,1.9411649643140323,1.3645593560288818,2.6695114450661346,2.5530275621026273,1.0467466445885667,258
885,0.13,0.46,0.9,-0.532,0.97426,3.7,0.35,11.2,2,3.94,R,Desc,2.0,0.0,0.9390685259494285,0.2828126485693051,8.085628904127518,24.837293088954297,8.762412276388755,0.2153950035029088,1.2373135768850567,1.9546161996801983,8.293153065077137,1.774680544917565,1.3645593560288818,3.972672638559536,3.2450843294703815,-0.011368281839987306,366
886,1.08,0.19,2.2,0.093,0.99994,2.97,0.42,11.3,4,6.62,M,Desc,3.0,7.6923076923076925,0.34582725890701416,0.31886907451833013,16.66787450049065,18.07720207484877,8.99474791338434,1.1702664750202951,1.3533715821668362,1.650008628392447,8.733684787684869,1.7825853694381313,1.9297524380738358,14.515766316361594,1.194523618188091,0.10874624692982011,172
887,-0.81,0.29,11.9,-0.404,0.95249,3.02,0.58,10.4,2,1.03,B,***,2.0,0.0,0.05150113098230691,0.27990813293287387,2.6161783297163823,20.334445877429346,10.824296765023721,0.49857144276064197,1.1042222016686363,1.6726427234251928,9.783421441555847,1.7101270519762932,1.3645593560288818,0.0004176836696908389,0.17717430728268524,-0.021702372166500238,710
888,0.3,0.47,54.9,0.202,0.9927,3.19,0.45,9.5,2,1.73,R,**,1.0,0.0,0.391283012325513,0.681001668193361,9.395812310782611,25.131266472764896,20.972831863609148,1.272173155206274,1.3236604594554333,1.7474070453627852,8.92597379863989,1.6344596870120032,1.3645593560288818,0.24499981602456022,1.3516431364009824,0.8680249082667004,510
889,-1.21,0.35,7.8,-0.104,1.03298,4.33,0.79,6.0,2,1.0,MM,*,2.0,0.0,0.12896540020957992,0.8494281505032042,1.2006270319917958,21.821923041342732,10.030331737925547,0.9547293941987471,1.4689052896748758,2.1836002586140975,11.251584062550679,1.2989510266204582,1.3645593560288818,1e-08,0.44493246206776527,1.0891098228608245,234
890,0.34,0.25,12.1,0.059,1.02835,3.14,0.56,13.1,2,1.94,M,**,1.0,0.0,0.7279187994691411,0.08618630525016191,9.71838132959468,19.399560472804033,10.863800263082052,1.1362302295396678,1.454311032392738,1.7257537992789638,9.648947305307049,1.9193130881131355,1.3645593560288818,0.4061968404665672,2.5152373728062503,-1.2020374025561362,543
891,0.98,0.25,17.9,0.03,1.05289,4.56,0.44,8.9,2,2.94,R,***,1.0,0.0,0.8631145916721131,0.9641876666949285,15.619873266960257,19.399560472804033,12.040701342156376,1.106254801730984,1.5271748117974466,2.2614274339728597,8.861644814903817,1.5820054018591534,1.3645593560288818,1.7298722866844483,2.982546704141554,1.2158739487072123,872
892,0.88,0.33,7.4,0.123,0.99268,3.25,0.49,9.6,1,1.94,B,***,1.0,0.0,0.6800493290924048,0.7124675608697543,14.605897200542572,21.31438440173779,9.954490681939546,1.1993656015897611,1.3235755713782833,1.7730419143192202,9.18561620109484,1.643039266509887,0.9649150833430776,0.4061968404665672,2.3497747513102833,0.9132137603367,556
893,1.76,-2.0,12.7,-0.052,1.01801,3.63,0.59,9.3,3,1.75,M,*,3.0,0.0,0.42405667037455963,0.7736634010225552,24.696630320326324,1.374094112551518,10.982742476365773,1.0162849891878325,1.4200312530967012,1.9274950581029904,9.851007479806846,1.617163981424095,1.6712221139600012,0.258605576269717,1.4649265158520122,0.9956491853999577,424
894,0.25,0.32,10.3,0.041,0.9969,3.83,0.52,9.1,3,3.37,R,*,1.0,0.0,0.8248148620561504,0.08266922029669199,9.00025669986789,21.065059055830158,10.510859095209431,1.1177308152234668,1.3411361011798613,2.0040104852126737,9.382790793822249,1.5996812861202965,1.6712221139600012,2.581637680802446,2.850162250857031,-1.243848136143251,764
895,0.75,0.5,71.8,0.036,0.97286,3.34,-0.59,11.0,2,2.07,R,*,3.0,0.0,0.9760749012544215,0.11903203125059458,13.338595939033084,26.034228598488962,25.871928775954547,1.1125307659974006,1.2299741952576668,1.8108139058325856,3.4818154887982984,1.758764313618218,1.3645593560288818,0.5262981350599765,3.372998255023306,-0.8782045262185842,572
896,0.34,0.36,1.4,0.125,1.00261,3.65,0.47,9.4,4,1.78,M,**,2.0,0.0,0.008302920210749076,0.2224828046788182,9.71838132959468,22.080206604480747,8.851412370847735,1.2012757643295906,1.3638506826641381,1.9352827394452055,9.055329706365232,1.6258348334444688,1.9297524380738358,0.27970356031669497,0.027858069982701805,-0.2515875815754779,150
897,0.36,0.31,4.1,0.061,1.02871,3.18,0.28,4.2,2,3.81,M,*,3.0,0.0,0.6780622077955044,0.9956580204929673,9.881707349027474,20.81865019706756,9.339783824883305,1.138264752988075,1.455461620698994,1.743097914889452,7.8640210332716425,1.0867942025474924,1.3645593560288818,3.6291320794008604,2.3429061919460796,1.2480015605624595,521
898,1.11,1.74,14.9,-0.234,0.99705,3.14,-0.38,9.7,2,2.44,R,**,2.0,7.6923076923076925,0.598262936322985,0.18466143039632488,16.988909778136744,111.99502177821729,11.424404320301417,0.7818938439044931,1.341747719286612,1.7257537992789638,4.378365042423757,1.6515742775059559,1.3645593560288818,0.9531439503683569,2.067077014238523,-0.4381865456425413,467
899,0.27,0.46,-53.5,0.034,1.02054,2.84,1.81,11.1,2,3.09,R,**,2.0,0.0,0.9616839676596248,0.2552101519177221,9.157458189220398,24.837293088954297,1.7653582937513619,1.1104431512661783,1.4286487324360937,1.5896524579226263,19.842052719677422,1.7667403526503078,1.3645593560288818,2.0076981267300646,3.323255452781511,-0.11417905735661733,753
900,1.13,-0.46,11.8,-0.118,0.95014,3.49,0.66,2.7,1,1.21,M,**,2.0,0.0,0.1849833859582195,0.149462433975446,17.204634554923107,8.413445225381965,10.804571998438853,0.9374882571836537,1.0866268820376306,1.8720744165042773,10.33062385659368,0.8713943976760776,0.9649150833430776,0.020295186404757113,0.6385607328622158,-0.6500440901232014,362
901,0.69,0.25,-31.0,-0.062,0.99668,3.19,3.38,8.8,4,1.0,B,**,3.0,16.666666666666664,0.3112086295120452,0.9106402743475046,12.773082009744485,19.399560472804033,4.013805420772362,1.0047379371312017,1.340237544826862,1.7474070453627852,37.79469424847656,1.5730929815766037,1.9297524380738358,1e-08,1.074863026015075,1.1587178711971233,463
902,0.7,0.06,1.9,-0.03,0.99628,3.4,0.01,10.9,4,1.17,B,***,3.0,7.6923076923076925,0.5971045175803716,0.29502727566204867,12.866483702114765,15.513141168454158,8.940862172711636,1.0412287015412178,1.3385991604322256,1.8355634691576128,6.315582340761213,1.7507519378915417,1.9297524380738358,0.013304413838902199,2.063072896364764,0.03095829463265889,619
903,0.16,0.3,50.3,0.579,1.0443,2.76,1.78,19.2,1,5.94,R,*,3.0,7.6923076923076925,0.8119803582935357,0.3021326064147142,8.309692455502395,20.57512370979586,19.72830198849312,1.5611806393323686,1.5028630898693007,1.5513434844182938,19.554843834287432,2.323586895854488,0.9649150833430776,11.215648059281337,2.8057993067624136,0.05478014163327157,597
904,-0.69,0.43,-45.7,0.581,0.9918,3.23,0.53,14.4,3,4.43,M,*,2.0,0.0,0.9965308132610571,0.6018071473370281,3.147002240425408,23.97584505795192,2.441693062354809,1.5625112836074186,1.3198242183087352,1.7645383383054267,9.44898095156685,2.012291491543912,1.6712221139600012,5.407171357788495,3.4437048828399703,0.7443399065729619,360
905,0.33,2.9,109.9,0.052,0.99475,4.38,2.01,12.1,2,1.02,B,***,3.0,0.0,0.44263913099550234,0.2929593894886787,9.63722869738497,438.5022434469692,38.801362117112795,1.1290766226639037,1.3322761653266504,2.2007533473511462,21.8102873750225,1.8446048633630612,1.3645593560288818,0.0001865466225615064,1.5291574886200128,0.023917382964220704,739
906,0.43,0.49,13.0,0.033,0.94895,5.26,0.35,11.3,4,2.27,R,*,2.0,0.0,0.2641843956405602,0.11190007917149836,10.464066344682761,25.729692801047534,11.042456425006295,1.1093977073220462,1.0773808087770131,2.483329806838628,8.293153065077137,1.7825853694381313,1.9297524380738358,0.7414004793980636,0.9123219962317862,-0.9401499023754439,667
907,0.24,0.31,2.3,0.579,0.99013,3.29,0.15,12.9,2,2.16,M,***,2.0,0.0,0.71705008275372,0.19381241833110985,8.922166332698326,20.81865019706756,9.012745803534305,1.5611806393323686,1.3126159258900942,1.7899278742728555,7.097305623271459,1.904605892186212,1.3645593560288818,0.6185445217291128,2.4776692454407847,-0.3897439280100555,428
908,0.18,0.44,1.6,0.045,0.9924,3.15,0.46,14.2,3,2.13,R,**,2.0,7.6923076923076925,0.006891041888187233,0.07066788360810505,8.460769414774614,24.259622371210728,8.887138326704703,1.1218714727568344,1.3223854196577776,1.730106128830634,8.990535429127029,1.9982687309989307,1.6712221139600012,0.5869685137576424,0.022977859555348933,-1.4013153854713172,868
909,-0.06,0.02,15.6,0.179,1.0004,3.5,0.82,8.9,4,3.12,M,**,1.0,7.6923076923076925,0.8610685421221389,0.03964373031641222,6.737672344685519,14.799917442285265,11.566758900890386,1.251517415135783,1.3551943614804092,1.8760873279837946,11.469696862874033,1.5820054018591534,1.9297524380738358,2.0657449319844625,2.975474457058288,-1.9826744903565732,511
910,-0.59,-0.54,2.0,0.669,0.94658,3.37,2.06,11.0,2,6.92,R,Desc,3.0,7.6923076923076925,0.7710180182815753,0.06291715908239492,3.6267831831735737,7.657605134545402,8.958806097973007,1.6193729868584557,1.0582229908912788,1.8232306835481071,22.31688646080041,1.758764313618218,1.3645593560288818,16.10681220267567,2.664211440683119,-1.5180065272647614,868
911,-0.67,0.39,-16.5,-0.435,0.99054,3.27,0.27,11.5,2,6.06,M,*,3.0,0.0,0.1815697813711855,0.24063237190514597,3.240236415606024,22.873544668585676,5.945340725891542,0.4369868239097237,1.31439663060298,1.781504901064225,7.803647044303693,1.7982907787637747,1.3645593560288818,11.767139272524238,0.6267614804519406,-0.17306647135958877,493
912,0.26,1.17,-48.3,-0.22,1.00361,3.09,0.72,11.6,4,2.83,B,****,3.0,0.0,0.8355732981949066,0.7998222331423542,9.078687318708582,57.269353558791515,2.20408805125785,0.8020085535287418,1.3677139909502933,1.7038253928346228,10.75079683141683,1.8060922700163453,1.9297524380738358,1.5392768234685612,2.8873491892690475,1.0289143145802764,783
913,0.44,-0.82,-54.8,0.039,1.02288,2.53,0.86,9.9,6,3.22,R,**,3.0,0.0,0.4672578634013368,0.4669611216561771,10.548621493603738,5.50820133066486,1.6632759095179548,1.1156540392663645,1.436482554916356,1.4355217368405027,11.763770984486767,1.668513326219262,2.363443823825282,2.265208594719227,1.6142530614291226,0.4905066007853717,694
914,-0.65,0.44,2.0,0.161,0.99685,3.11,0.5,9.1,2,2.75,B,***,1.0,16.666666666666664,0.46185387930561006,0.4771842408200343,3.334831597471149,24.259622371210728,8.958806097973007,1.235049082447018,1.3409320424048732,1.712630448126841,9.251108418586243,1.5996812861202965,1.3645593560288818,1.407647290412729,1.595573987523262,0.5121768667972701,634
915,1.35,0.29,24.6,0.036,0.99168,2.59,0.43,12.2,3,1.7,R,**,3.0,0.0,0.18671532894137666,0.1404737553698705,19.667433540750682,20.334445877429346,13.475550992791133,1.1125307659974006,1.3193101848337792,1.4666181864039596,8.79754847791881,1.8522112905304917,1.6712221139600012,0.22528051933606794,0.6445472588049386,-0.7121956187333027,593
